facility_type,facility_number,facility_name,licensee,facility_administrator,facility_telephone_number,facility_address,facility_city,facility_state,facility_zip,county_name,regional_office,facility_capacity,facility_status,license_first_date,closed_date,file_date,address_normalized,full_address,fraud_score,fraud_flags,licensee_normalized,license_year,closed_year,google_maps_url
family_child_care_homes,65407081,"LOPEZ, MARIA FAMILY CHILD CARE HOME","LOPEZ, MARIA","LOPEZ, MARIA",(530) 491-9005,Unavailable,ARBUCKLE,CA,95912,COLUSA,13,14,LICENSED,2017-06-06,,5252025,UNAVAILABLE,"UNAVAILABLE, ARBUCKLE",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,"LOPEZ, MARIA",2017.0,,https://www.google.com/maps/search/Unavailable%2C%20ARBUCKLE%2C%20CA
family_child_care_homes,483010126,"LOPEZ, MARIA FCCH","LOPEZ, MARIA","LOPEZ, MARIA",(707) 389-8512,Unavailable,SUISUN CITY,CA,94585,SOLANO,1,14,LICENSED,2021-11-09,,5252025,UNAVAILABLE,"UNAVAILABLE, SUISUN CITY",4,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; COVID_ERA_LICENSE; ,"LOPEZ, MARIA",2021.0,,https://www.google.com/maps/search/Unavailable%2C%20SUISUN%20CITY%2C%20CA
family_child_care_homes,274415623,"LOPEZ, OLGA","LOPEZ, OLGA",OLGA LOPEZ,(831) 578-6897,Unavailable,SALINAS,CA,93906,MONTEREY,7,14,LICENSED,2021-06-01,,5252025,UNAVAILABLE,"UNAVAILABLE, SALINAS",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"LOPEZ, OLGA",2021.0,,https://www.google.com/maps/search/Unavailable%2C%20SALINAS%2C%20CA
family_child_care_homes,344500274,"LOPEZ, PAULINA","LOPEZ, PAULINA",PAULINA LOPEZ,(916) 612-5905,Unavailable,ELK GROVE,CA,95757,SACRAMENTO,53,14,LICENSED,2020-08-27,,5252025,UNAVAILABLE,"UNAVAILABLE, ELK GROVE",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"LOPEZ, PAULINA",2020.0,,https://www.google.com/maps/search/Unavailable%2C%20ELK%20GROVE%2C%20CA
family_child_care_homes,73409060,"LOPEZ, ROSARIO","LOPEZ, ROSARIO",ROSARIO LOPEZ,(925) 726-7883,Unavailable,ANTIOCH,CA,94531,CONTRA COSTA,2,14,LICENSED,2021-01-21,,5252025,UNAVAILABLE,"UNAVAILABLE, ANTIOCH",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"LOPEZ, ROSARIO",2021.0,,https://www.google.com/maps/search/Unavailable%2C%20ANTIOCH%2C%20CA
family_child_care_homes,354416067,"LOPEZ, VANESSA","LOPEZ, VANESSA",VANESSA LOPEZ,(831) 537-5730,Unavailable,HOLLISTER,CA,95023,SAN BENITO,7,14,CLOSED,2022-07-21,2024-10-08,5252025,UNAVAILABLE,"UNAVAILABLE, HOLLISTER",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"LOPEZ, VANESSA",2022.0,2024.0,https://www.google.com/maps/search/Unavailable%2C%20HOLLISTER%2C%20CA
family_child_care_homes,503911571,"LOPEZ, VICTORIA FAMILY CHILD CARE","LOPEZ, VICTORIA","LOPEZ, VICTORIA",(209) 672-7832,Unavailable,MODESTO,CA,95350,STANISLAUS,4,14,LICENSED,2021-07-22,,5252025,UNAVAILABLE,"UNAVAILABLE, MODESTO",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"LOPEZ, VICTORIA",2021.0,,https://www.google.com/maps/search/Unavailable%2C%20MODESTO%2C%20CA
family_child_care_homes,336300153,LOPILATO FAMILY CHILD CARE,"LOPILATO,REBECCA","LOPILATO,REBECCA",(951) 490-5717,Unavailable,MENIFEE,CA,92584,RIVERSIDE,10,14,CLOSED,2020-08-04,2021-10-05,5252025,UNAVAILABLE,"UNAVAILABLE, MENIFEE",5,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; SHORT_LIVED; ,"LOPILATO,REBECCA",2020.0,2021.0,https://www.google.com/maps/search/Unavailable%2C%20MENIFEE%2C%20CA
family_child_care_homes,336300416,LOPILATO FAMILY CHILD CARE,"LOPILATO, REBECCA","LOPILATO, REBECCA",(951) 946-8248,Unavailable,MENIFEE,CA,92587,RIVERSIDE,10,14,LICENSED,2021-10-05,,5252025,UNAVAILABLE,"UNAVAILABLE, MENIFEE",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"LOPILATO, REBECCA",2021.0,,https://www.google.com/maps/search/Unavailable%2C%20MENIFEE%2C%20CA
family_child_care_homes,198021049,LOPOYAN FAMILY CHILD CARE,GAYANE LOPOYAN,"LOPOYAN, GAYANE",(424) 200-8456,Unavailable,GLENDALE,CA,91201,LOS ANGELES,33,14,CLOSED,2022-08-01,2024-02-23,5252025,UNAVAILABLE,"UNAVAILABLE, GLENDALE",5,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; SHORT_LIVED; ,GAYANE LOPOYAN,2022.0,2024.0,https://www.google.com/maps/search/Unavailable%2C%20GLENDALE%2C%20CA
family_child_care_homes,503911683,"LORENZO-CASTIGLIONE, JOSEPHINE FAMILY CHILD CARE","LORENZO-CASTIGLIONE, JOSEPHINE","LORENZO-CASTIGLIONE,JOSIE",(209) 988-9971,Unavailable,TURLOCK,CA,95380,STANISLAUS,4,14,LICENSED,2022-05-09,,5252025,UNAVAILABLE,"UNAVAILABLE, TURLOCK",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"LORENZO-CASTIGLIONE, JOSEPHINE",2022.0,,https://www.google.com/maps/search/Unavailable%2C%20TURLOCK%2C%20CA
family_child_care_homes,343623369,"LOTTIE, BOBBIE","LOTTIE, BOBBIE","LOTTIE, BOBBIE",(916) 425-0585,Unavailable,NORTH HIGHLANDS,CA,95660,SACRAMENTO,3,14,CLOSED,2020-02-06,2023-02-06,5252025,UNAVAILABLE,"UNAVAILABLE, NORTH HIGHLANDS",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"LOTTIE, BOBBIE",2020.0,2023.0,https://www.google.com/maps/search/Unavailable%2C%20NORTH%20HIGHLANDS%2C%20CA
family_child_care_homes,343624069,"LOVERIO, MARIA LOUDRES","LOVERIO, MARIA LOUDRES","LOVERIO, MARIA LOUDRES",(916) 576-9106,Unavailable,FOLSOM,CA,95630,SACRAMENTO,3,14,LICENSED,2021-10-21,,5252025,UNAVAILABLE,"UNAVAILABLE, FOLSOM",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"LOVERIO, MARIA LOUDRES",2021.0,,https://www.google.com/maps/search/Unavailable%2C%20FOLSOM%2C%20CA
family_child_care_homes,394500698,"LOVE, LEONELA","LOVE, LEONELA","LOVE, LEONELA",(408) 841-1619,Unavailable,STOCKTON,CA,95215,SAN JOAQUIN,53,14,LICENSED,2022-11-15,,5252025,UNAVAILABLE,"UNAVAILABLE, STOCKTON",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"LOVE, LEONELA",2022.0,,https://www.google.com/maps/search/Unavailable%2C%20STOCKTON%2C%20CA
family_child_care_homes,336300527,LOWE FAMILY CHILD CARE,"LOWE, THERESA","LOWE, THERESA",(714) 702-9038,Unavailable,HEMET,CA,92545,RIVERSIDE,10,14,CLOSED,2022-05-24,2024-01-01,5252025,UNAVAILABLE,"UNAVAILABLE, HEMET",5,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; SHORT_LIVED; ,"LOWE, THERESA",2022.0,2024.0,https://www.google.com/maps/search/Unavailable%2C%20HEMET%2C%20CA
family_child_care_homes,336300382,LOWE FAMILY CHILD CARE,"LOWE, THERESA","LOWE, THERESA",(714) 702-9038,Unavailable,MENIFEE,CA,92584,RIVERSIDE,10,14,CLOSED,2021-08-04,2022-05-24,5252025,UNAVAILABLE,"UNAVAILABLE, MENIFEE",5,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; SHORT_LIVED; ,"LOWE, THERESA",2021.0,2022.0,https://www.google.com/maps/search/Unavailable%2C%20MENIFEE%2C%20CA
family_child_care_homes,455407881,"LOYD, SHALISHA FAMILY CHILD CARE HOME","LOYD, SHALISHA","LOYD, SHALISHA",(619) 408-6292,Unavailable,REDDING,CA,96003,SHASTA,13,14,CLOSED,2021-03-05,2023-08-14,5252025,UNAVAILABLE,"UNAVAILABLE, REDDING",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"LOYD, SHALISHA",2021.0,2023.0,https://www.google.com/maps/search/Unavailable%2C%20REDDING%2C%20CA
family_child_care_homes,414004743,"LOZINSCAIA, TATIANA","LOZINSCAIA, TATIANA","LOZINSCAIA, TATIANA",(650) 686-9700,Unavailable,SAN MATEO,CA,94403,SAN MATEO,5,14,LICENSED,2020-11-10,,5252025,UNAVAILABLE,"UNAVAILABLE, SAN MATEO",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"LOZINSCAIA, TATIANA",2020.0,,https://www.google.com/maps/search/Unavailable%2C%20SAN%20MATEO%2C%20CA
family_child_care_homes,434417295,"LO, HUI FEN","LO, HUI FEN","LO, HUI FEN",(669) 302-5020,Unavailable,SUNNYVALE,CA,94087,SANTA CLARA,7,14,CLOSED,2022-10-17,2024-08-31,5252025,UNAVAILABLE,"UNAVAILABLE, SUNNYVALE",5,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; SHORT_LIVED; ,"LO, HUI FEN",2022.0,2024.0,https://www.google.com/maps/search/Unavailable%2C%20SUNNYVALE%2C%20CA
family_child_care_homes,336300492,LUA FAMILY CHILD CARE,"LUA, ALBERTA","LUA, ALBERTA",(760) 851-6651,Unavailable,INDIO,CA,92201,RIVERSIDE,10,14,LICENSED,2022-06-09,,5252025,UNAVAILABLE,"UNAVAILABLE, INDIO",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"LUA, ALBERTA",2022.0,,https://www.google.com/maps/search/Unavailable%2C%20INDIO%2C%20CA
family_child_care_homes,434416327,"LUAN, LAN","LUAN, LAN","LUAN, LAN",(650) 759-6836,Unavailable,SUNNYVALE,CA,94089,SANTA CLARA,7,14,LICENSED,2021-07-06,,5252025,UNAVAILABLE,"UNAVAILABLE, SUNNYVALE",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"LUAN, LAN",2021.0,,https://www.google.com/maps/search/Unavailable%2C%20SUNNYVALE%2C%20CA
family_child_care_homes,163911170,"LUCERO MENDEZ, JESSICA FAMILY CHILD CARE","LUCERO MENDEZ, JESSICA","LUCERO MENDEZ, JESSICA",(559) 904-1087,Unavailable,LEMOORE,CA,93245,KINGS,57,14,CLOSED,2020-04-24,2022-09-26,5252025,UNAVAILABLE,"UNAVAILABLE, LEMOORE",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"LUCERO MENDEZ, JESSICA",2020.0,2022.0,https://www.google.com/maps/search/Unavailable%2C%20LEMOORE%2C%20CA
family_child_care_homes,165620030,"LUCERO MENDEZ, JESSICA FAMILY CHILD CARE","LUCERO MENDEZ, JESSICA","LUCERO MENDEZ, JESSICA",(559) 904-1087,Unavailable,HANFORD,CA,93230,KINGS,57,14,LICENSED,2022-09-26,,5252025,UNAVAILABLE,"UNAVAILABLE, HANFORD",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"LUCERO MENDEZ, JESSICA",2022.0,,https://www.google.com/maps/search/Unavailable%2C%20HANFORD%2C%20CA
family_child_care_homes,198400221,LUCKEY FAMILY CHILD CARE,KELLY LAVERNNE LUCKEY,KELLY LUCKEY,(323) 346-2788,Unavailable,LOS ANGELES,CA,90011,LOS ANGELES,54,14,LICENSED,2020-07-17,,5252025,UNAVAILABLE,"UNAVAILABLE, LOS ANGELES",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,KELLY LAVERNNE LUCKEY,2020.0,,https://www.google.com/maps/search/Unavailable%2C%20LOS%20ANGELES%2C%20CA
family_child_care_homes,197495054,LUFF-SNYDER FAMILY CHILD CARE,BRIANNA LUFF-SNYDER,BRIANNA LUFF-SNYDER,(323) 350-2273,Unavailable,ENCINO,CA,91436,LOS ANGELES,58,14,LICENSED,2022-04-07,,5252025,UNAVAILABLE,"UNAVAILABLE, ENCINO",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,BRIANNA LUFF-SNYDER,2022.0,,https://www.google.com/maps/search/Unavailable%2C%20ENCINO%2C%20CA
family_child_care_homes,198400347,LUGO FAMILY CHILD CARE,DENISE LUGO,DENISE,(562) 732-7200,Unavailable,HAWAIIAN GARDENS,CA,90716,LOS ANGELES,54,14,CLOSED,2021-03-01,2024-08-08,5252025,UNAVAILABLE,"UNAVAILABLE, HAWAIIAN GARDENS",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,DENISE LUGO,2021.0,2024.0,https://www.google.com/maps/search/Unavailable%2C%20HAWAIIAN%20GARDENS%2C%20CA
family_child_care_homes,434416010,"LUIS, LENI","LUIS, LENI",LENI LUIS,(650) 933-6392,Unavailable,SUNNYVALE,CA,94087,SANTA CLARA,7,14,LICENSED,2021-07-30,,5252025,UNAVAILABLE,"UNAVAILABLE, SUNNYVALE",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"LUIS, LENI",2021.0,,https://www.google.com/maps/search/Unavailable%2C%20SUNNYVALE%2C%20CA
family_child_care_homes,304313789,"LUNA, ALEXIS & RAMIREZ, OLIMPIA","LUNA, ALEXIS & RAMIREZ, OLIMPIA","LUNA, A. & RAMIREZ, O.",(714) 315-2006,Unavailable,ANAHEIM,CA,92806,ORANGE,6,14,LICENSED,2020-08-11,,5252025,UNAVAILABLE,"UNAVAILABLE, ANAHEIM",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"LUNA, ALEXIS & RAMIREZ, OLIMPIA",2020.0,,https://www.google.com/maps/search/Unavailable%2C%20ANAHEIM%2C%20CA
family_child_care_homes,163911628,"LUNA, JENNIFER FAMILY CHILD CARE","LUNA, JENNIFER","LUNA, JENNIFER",(559) 737-8735,Unavailable,HANFORD,CA,93230,KINGS,57,14,LICENSED,2021-10-06,,5252025,UNAVAILABLE,"UNAVAILABLE, HANFORD",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"LUNA, JENNIFER",2021.0,,https://www.google.com/maps/search/Unavailable%2C%20HANFORD%2C%20CA
family_child_care_homes,543911045,"LUNA, MARLENE FAMILY CHILD CARE","LUNA, MARLENE","LUNA, MARLENE",(559) 754-5764,Unavailable,VISALIA,CA,93291,TULARE,57,14,LICENSED,2020-03-18,,5252025,UNAVAILABLE,"UNAVAILABLE, VISALIA",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"LUNA, MARLENE",2020.0,,https://www.google.com/maps/search/Unavailable%2C%20VISALIA%2C%20CA
family_child_care_homes,394500444,"LUNA, YESENIA",YESENIA LUNA,"LUNA, YESENIA",(209) 981-5344,Unavailable,STOCKTON,CA,95210,SAN JOAQUIN,53,14,LICENSED,2021-07-30,,5252025,UNAVAILABLE,"UNAVAILABLE, STOCKTON",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,YESENIA LUNA,2021.0,,https://www.google.com/maps/search/Unavailable%2C%20STOCKTON%2C%20CA
family_child_care_homes,197495026,LUO FAMILY CHILD CARE,XIQIAN LUO,XIQIAN LUO,(626) 267-6738,Unavailable,CULVER CITY,CA,90230,LOS ANGELES,30,14,LICENSED,2022-02-22,,5252025,UNAVAILABLE,"UNAVAILABLE, CULVER CITY",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,XIQIAN LUO,2022.0,,https://www.google.com/maps/search/Unavailable%2C%20CULVER%20CITY%2C%20CA
family_child_care_homes,384004257,"LUO, LI YI & LIU,LU LIANG","LUO, LI YI & LIU, LU LIANG","LUO, LI YI",(415) 283-9256,Unavailable,SAN FRANCISCO,CA,94124,SAN FRANCISCO,5,14,LICENSED,2020-03-10,,5252025,UNAVAILABLE,"UNAVAILABLE, SAN FRANCISCO",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"LUO, LI YI & LIU, LU LIANG",2020.0,,https://www.google.com/maps/search/Unavailable%2C%20SAN%20FRANCISCO%2C%20CA
family_child_care_homes,243911024,"LUQUIN, DAASY FAMILY CHILD CARE","LUQUIN, DAASY","LUQUIN, DAASY",(209) 777-8143,Unavailable,ATWATER,CA,95301,MERCED,4,14,LICENSED,2020-02-05,,5252025,UNAVAILABLE,"UNAVAILABLE, ATWATER",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"LUQUIN, DAASY",2020.0,,https://www.google.com/maps/search/Unavailable%2C%20ATWATER%2C%20CA
family_child_care_homes,197494665,LUU FAMILY CHILD CARE,JOSEPHINE LUU,JOSEPHINE LUU,(818) 439-4076,Unavailable,GRANADA HILLS,CA,91344,LOS ANGELES,58,14,LICENSED,2020-12-18,,5252025,UNAVAILABLE,"UNAVAILABLE, GRANADA HILLS",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,JOSEPHINE LUU,2020.0,,https://www.google.com/maps/search/Unavailable%2C%20GRANADA%20HILLS%2C%20CA
family_child_care_homes,384004378,"LU, BAOWEN","LU, BAOWEN","LU, BAOWEN",(415) 583-4153,Unavailable,SAN FRANCISCO,CA,94134,SAN FRANCISCO,5,14,LICENSED,2021-03-11,,5252025,UNAVAILABLE,"UNAVAILABLE, SAN FRANCISCO",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"LU, BAOWEN",2021.0,,https://www.google.com/maps/search/Unavailable%2C%20SAN%20FRANCISCO%2C%20CA
family_child_care_homes,343623535,"LU, CHUNFANG",CHUNFANG LU,"LU, CHUNFANG",(916) 347-9911,Unavailable,SACRAMENTO,CA,95822,SACRAMENTO,3,14,LICENSED,2020-04-20,,5252025,UNAVAILABLE,"UNAVAILABLE, SACRAMENTO",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,CHUNFANG LU,2020.0,,https://www.google.com/maps/search/Unavailable%2C%20SACRAMENTO%2C%20CA
family_child_care_homes,376100450,"LU, KRISTINA FAMILY CHILD CARE","LU, KRISTINA",KRISTINA LU,(858) 349-6580,Unavailable,SAN DIEGO,CA,92129,SAN DIEGO,51,14,LICENSED,2020-07-29,,5252025,UNAVAILABLE,"UNAVAILABLE, SAN DIEGO",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"LU, KRISTINA",2020.0,,https://www.google.com/maps/search/Unavailable%2C%20SAN%20DIEGO%2C%20CA
family_child_care_homes,434416472,"LU, LI","LU, LI",LI LU,(650) 245-8170,Unavailable,SUNNYVALE,CA,94085,SANTA CLARA,7,14,LICENSED,2021-01-19,,5252025,UNAVAILABLE,"UNAVAILABLE, SUNNYVALE",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"LU, LI",2021.0,,https://www.google.com/maps/search/Unavailable%2C%20SUNNYVALE%2C%20CA
family_child_care_homes,336300378,LYLES FAMILY CHILD CARE,"LYLES, KEYONA","LYLES, KEYONA",(951) 588-7791,Unavailable,HEMET,CA,92544,RIVERSIDE,10,14,LICENSED,2021-07-14,,5252025,UNAVAILABLE,"UNAVAILABLE, HEMET",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"LYLES, KEYONA",2021.0,,https://www.google.com/maps/search/Unavailable%2C%20HEMET%2C%20CA
family_child_care_homes,455408024,"LYNCH, JOANNA FAMILY CHILD CARE HOME","LYNCH, JOANNA","LYNCH, JOANNA",(530) 209-2290,Unavailable,REDDING,CA,96003,SHASTA,13,14,LICENSED,2022-03-09,,5252025,UNAVAILABLE,"UNAVAILABLE, REDDING",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"LYNCH, JOANNA",2022.0,,https://www.google.com/maps/search/Unavailable%2C%20REDDING%2C%20CA
family_child_care_homes,364845705,MA FAMILY CHILD CARE,"MA, ZHUOLUAN",ZHUOLUAN MA,(626) 861-8828,Unavailable,ONTARIO,CA,91762,SAN BERNARDINO,9,14,INACTIVE,2020-11-12,,5252025,UNAVAILABLE,"UNAVAILABLE, ONTARIO",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"MA, ZHUOLUAN",2020.0,,https://www.google.com/maps/search/Unavailable%2C%20ONTARIO%2C%20CA
family_child_care_homes,435700327,"MABILANGAN, SUSANA","MABILANGAN, SUSANA","MABILANGAN, SUSANA",(408) 220-3832,Unavailable,MILPITAS,CA,95035,SANTA CLARA,52,14,LICENSED,2021-02-24,,5252025,UNAVAILABLE,"UNAVAILABLE, MILPITAS",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"MABILANGAN, SUSANA",2021.0,,https://www.google.com/maps/search/Unavailable%2C%20MILPITAS%2C%20CA
family_child_care_homes,364846150,MABINI FAMILY CHILD CARE,"MABINI, RHINA","MABINI, RHINA",(909) 321-9088,Unavailable,ONTARIO,CA,91761,SAN BERNARDINO,9,14,LICENSED,2022-01-10,,5252025,UNAVAILABLE,"UNAVAILABLE, ONTARIO",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"MABINI, RHINA",2022.0,,https://www.google.com/maps/search/Unavailable%2C%20ONTARIO%2C%20CA
family_child_care_homes,15700070,"MACADAAN, JENNIFER","MACADAAN, JENNIFER","MACADAAN, JENNIFER",(510) 520-5261,Unavailable,CASTRO VALLEY,CA,94546,ALAMEDA,52,14,LICENSED,2020-01-09,,5252025,UNAVAILABLE,"UNAVAILABLE, CASTRO VALLEY",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"MACADAAN, JENNIFER",2020.0,,https://www.google.com/maps/search/Unavailable%2C%20CASTRO%20VALLEY%2C%20CA
family_child_care_homes,554500150,"MACDONALD, CARRIE ELIZABETH","MACDONALD, CARRIE","MACDONALD, CARRIE",(209) 588-3137,Unavailable,SONORA,CA,95370,TUOLUMNE,53,14,LICENSED,2020-03-26,,5252025,UNAVAILABLE,"UNAVAILABLE, SONORA",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"MACDONALD, CARRIE",2020.0,,https://www.google.com/maps/search/Unavailable%2C%20SONORA%2C%20CA
family_child_care_homes,336300663,MACEDO FAMILY CHILD CARE,"MACEDO,ERICA","MACEDO,ERICA",(951) 970-4485,Unavailable,WILDOMAR,CA,92595,RIVERSIDE,10,14,LICENSED,2022-11-17,,5252025,UNAVAILABLE,"UNAVAILABLE, WILDOMAR",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"MACEDO,ERICA",2022.0,,https://www.google.com/maps/search/Unavailable%2C%20WILDOMAR%2C%20CA
family_child_care_homes,73409212,"MACHORRO RODRIGUEZ, ALISON & MACHORRO, CRISTINA","MACHORRO RODRIGUEZ, ALISON & MACHORRO, CRISTINA","MACHORRO RODRIGUEZ, ALISON",(707) 337-3599,Unavailable,OAKLEY,CA,94561,CONTRA COSTA,2,14,LICENSED,2022-03-18,,5252025,UNAVAILABLE,"UNAVAILABLE, OAKLEY",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"MACHORRO RODRIGUEZ, ALISON & MACHORRO, CRISTINA",2022.0,,https://www.google.com/maps/search/Unavailable%2C%20OAKLEY%2C%20CA
family_child_care_homes,233010221,"MACIAS, VERONICA FCCH","MACIAS, VERONICA",VERONICA MACIAS,(707) 870-1920,Unavailable,UKIAH,CA,95482,MENDOCINO,1,14,LICENSED,2022-08-11,,5252025,UNAVAILABLE,"UNAVAILABLE, UKIAH",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"MACIAS, VERONICA",2022.0,,https://www.google.com/maps/search/Unavailable%2C%20UKIAH%2C%20CA
family_child_care_homes,197494822,MACKIE FAMILY CHILD CARE,PENELOPE MACKIE,PENELOPE MACKIE,(310) 406-4679,Unavailable,REDONDO BEACH,CA,90278,LOS ANGELES,30,14,LICENSED,2021-05-13,,5252025,UNAVAILABLE,"UNAVAILABLE, REDONDO BEACH",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,PENELOPE MACKIE,2021.0,,https://www.google.com/maps/search/Unavailable%2C%20REDONDO%20BEACH%2C%20CA
family_child_care_homes,313623714,"MACK, TERESA","MACK, TERESA","MACK, TERESA",(916) 975-3148,Unavailable,LINCOLN,CA,95648,PLACER,3,14,LICENSED,2020-09-28,,5252025,UNAVAILABLE,"UNAVAILABLE, LINCOLN",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"MACK, TERESA",2020.0,,https://www.google.com/maps/search/Unavailable%2C%20LINCOLN%2C%20CA
family_child_care_homes,73409266,"MADDALA, SAI LAKSHMI","MADDALA, SAI LAKSHMI","MADDALA, SAI LAKSHMI",(669) 210-2702,Unavailable,ANTIOCH,CA,94531,CONTRA COSTA,2,14,CLOSED,2022-06-02,2024-04-11,5252025,UNAVAILABLE,"UNAVAILABLE, ANTIOCH",5,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; SHORT_LIVED; ,"MADDALA, SAI LAKSHMI",2022.0,2024.0,https://www.google.com/maps/search/Unavailable%2C%20ANTIOCH%2C%20CA
family_child_care_homes,394500684,"MADDOX, KARLA","MADDOX,KARLA","MADDOX,KARLA",(510) 988-1236,Unavailable,STOCKTON,CA,95207,SAN JOAQUIN,53,14,LICENSED,2022-12-01,,5252025,UNAVAILABLE,"UNAVAILABLE, STOCKTON",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"MADDOX,KARLA",2022.0,,https://www.google.com/maps/search/Unavailable%2C%20STOCKTON%2C%20CA
family_child_care_homes,103911542,"MADERO, MICHELLE FAMILY CHILD CARE","MADERO, MICHELLE","MADERO, MICHELLE",(559) 286-4614,Unavailable,FRESNO,CA,93722,FRESNO,4,14,LICENSED,2021-07-27,,5252025,UNAVAILABLE,"UNAVAILABLE, FRESNO",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"MADERO, MICHELLE",2021.0,,https://www.google.com/maps/search/Unavailable%2C%20FRESNO%2C%20CA
family_child_care_homes,304313920,"MADRID, SHERI","MADRID, SHERI","MADRID, SHERI",(714) 624-6221,Unavailable,BUENA PARK,CA,90621,ORANGE,6,14,LICENSED,2021-09-03,,5252025,UNAVAILABLE,"UNAVAILABLE, BUENA PARK",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"MADRID, SHERI",2021.0,,https://www.google.com/maps/search/Unavailable%2C%20BUENA%20PARK%2C%20CA
family_child_care_homes,73409068,"MADRIGAL DE FRIAS, MARISA","MADRIGAL DE FRIAS, MARISA","MADRIGAL DE FRIAS, MARISA",(415) 517-1575,Unavailable,RICHMOND,CA,94806,CONTRA COSTA,2,14,LICENSED,2020-06-17,,5252025,UNAVAILABLE,"UNAVAILABLE, RICHMOND",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"MADRIGAL DE FRIAS, MARISA",2020.0,,https://www.google.com/maps/search/Unavailable%2C%20RICHMOND%2C%20CA
family_child_care_homes,198021118,MADRIGAL FAMILY CHILD CARE,REBECA MADRIGAL,"MADRIGAL, REBECA",(213) 434-1458,Unavailable,LOS ANGELES,CA,90031,LOS ANGELES,33,14,LICENSED,2022-11-30,,5252025,UNAVAILABLE,"UNAVAILABLE, LOS ANGELES",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,REBECA MADRIGAL,2022.0,,https://www.google.com/maps/search/Unavailable%2C%20LOS%20ANGELES%2C%20CA
