facility_type,facility_number,facility_name,licensee,facility_administrator,facility_telephone_number,facility_address,facility_city,facility_state,facility_zip,county_name,regional_office,facility_capacity,facility_status,license_first_date,closed_date,file_date,address_normalized,full_address,fraud_score,fraud_flags,licensee_normalized,license_year,closed_year,months_operated
family_child_care_homes,394501110,"RATHNAKAR AMIN, MAMATHA",MAMATHA RATHNAKAR AMIN,"RATHNAKAR AMIN, MAMATHA",(925) 497-1307,Unavailable,MOUNTAIN HOUSE,CA,95391,SAN JOAQUIN,53,14,CLOSED,2024-04-30,2025-01-23,5252025,UNAVAILABLE,"UNAVAILABLE, MOUNTAIN HOUSE",2,DUPLICATE_ADDRESS; ,MAMATHA RATHNAKAR AMIN,2024.0,2025.0,8.9
family_child_care_homes,103912125,"REAL, CASSANDRA FAMILY CHILD CARE","REAL, CASSANDRA","REAL,CASSANDRA",(559) 612-9484,Unavailable,FRESNO,CA,93702,FRESNO,4,14,CLOSED,2023-09-18,2025-01-23,5252025,UNAVAILABLE,"UNAVAILABLE, FRESNO",2,DUPLICATE_ADDRESS; ,"REAL, CASSANDRA",2023.0,2025.0,16.4
family_child_care_homes,483010111,"REED, TAMARA FCCH","REED, TAMARA",TAMARA REED,(415) 314-9024,Unavailable,VALLEJO,CA,94591,SOLANO,1,14,CLOSED,2021-09-30,2023-06-24,5252025,UNAVAILABLE,"UNAVAILABLE, VALLEJO",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"REED, TAMARA",2021.0,2023.0,21.1
family_child_care_homes,483010445,"REED,TAMARA FCCH","REED, TAMARA","REED, TAMARA",(707) 652-3800,Unavailable,VALLEJO,CA,94590,SOLANO,1,14,CLOSED,2023-06-24,2024-08-21,5252025,UNAVAILABLE,"UNAVAILABLE, VALLEJO",2,DUPLICATE_ADDRESS; ,"REED, TAMARA",2023.0,2024.0,14.1
family_child_care_homes,336300737,REYES FAMILY CHILD CARE,"REYES, LOURDES","REYES, LOURDES",(760) 574-3678,Unavailable,INDIO,CA,92201,RIVERSIDE,10,14,CLOSED,2023-03-17,2024-03-28,5252025,UNAVAILABLE,"UNAVAILABLE, INDIO",2,DUPLICATE_ADDRESS; ,"REYES, LOURDES",2023.0,2024.0,12.6
family_child_care_homes,367700393,REYES FAMILY CHILD CARE,ARTURO REYES,ARTURO REYES,(909) 200-9060,Unavailable,APPLE VALLEY,CA,92307,SAN BERNARDINO,12,14,CLOSED,2023-12-28,2025-02-20,5252025,UNAVAILABLE,"UNAVAILABLE, APPLE VALLEY",2,DUPLICATE_ADDRESS; ,ARTURO REYES,2023.0,2025.0,14.0
family_child_care_homes,434416802,"RIVERA SANCHEZ, SARELY","RIVERA SANCHEZ, SARELY","SARELY, RIVERA SANCHEZ",(408) 367-9272,Unavailable,CUPERTINO,CA,95014,SANTA CLARA,7,14,CLOSED,2022-12-23,2023-09-27,5252025,UNAVAILABLE,"UNAVAILABLE, CUPERTINO",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"RIVERA SANCHEZ, SARELY",2022.0,2023.0,9.3
family_child_care_homes,153911739,"RIVERA, DORA FAMILY CHILD CARE","RIVERA, DORA","RIVERA, DORA",(661) 543-9624,Unavailable,MCFARLAND,CA,93250,KERN,57,14,CLOSED,2022-10-18,2024-03-18,5252025,UNAVAILABLE,"UNAVAILABLE, MCFARLAND",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"RIVERA, DORA",2022.0,2024.0,17.2
family_child_care_homes,334846350,RODRIGUEZ FAMILY CHILD CARE,ALICIA RODRIGUEZ,ALICIA RODRIGUEZ,(951) 333-1888,Unavailable,BANNING,CA,92220,RIVERSIDE,9,14,CLOSED,2023-03-29,2025-01-31,5252025,UNAVAILABLE,"UNAVAILABLE, BANNING",2,DUPLICATE_ADDRESS; ,ALICIA RODRIGUEZ,2023.0,2025.0,22.5
family_child_care_homes,334845801,RODRIGUEZ FAMILY CHILD CARE,"RODRIGUEZ,CLAUDIA","RODRIGUEZ,CLAUDIA",(760) 485-0352,Unavailable,INDIO,CA,92201,RIVERSIDE,10,14,CLOSED,2020-03-13,2021-03-04,5252025,UNAVAILABLE,"UNAVAILABLE, INDIO",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"RODRIGUEZ,CLAUDIA",2020.0,2021.0,11.9
family_child_care_homes,304313793,"RODRIGUEZ, AURI","RODRIGUEZ, AURI","RODRIGUEZ, AURI",(949) 337-8176,Unavailable,IRVINE,CA,92620,ORANGE,6,14,CLOSED,2020-07-24,2020-09-17,5252025,UNAVAILABLE,"UNAVAILABLE, IRVINE",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"RODRIGUEZ, AURI",2020.0,2020.0,1.8
family_child_care_homes,304314116,"RODRIGUEZ, ERIKENDY","RODRIGUEZ, ERIKENDY","RODRIGUEZ, ERIKENDY",(949) 979-0252,Unavailable,IRVINE,CA,92604,ORANGE,6,14,CLOSED,2023-01-24,2023-10-16,5252025,UNAVAILABLE,"UNAVAILABLE, IRVINE",2,DUPLICATE_ADDRESS; ,"RODRIGUEZ, ERIKENDY",2023.0,2023.0,8.8
family_child_care_homes,73409525,"ROEMER MAGGANAS, KAREN","ROEMER MAGGANAS, KAREN",KAREN ROEMER MAGGANAS,(925) 219-6211,Unavailable,MARTINEZ,CA,94553,CONTRA COSTA,2,14,CLOSED,2024-05-06,2025-05-14,5252025,UNAVAILABLE,"UNAVAILABLE, MARTINEZ",2,DUPLICATE_ADDRESS; ,"ROEMER MAGGANAS, KAREN",2024.0,2025.0,12.4
family_child_care_homes,426216838,ROULLO FCC AKA HAPPY HEARTS PRESCHOOL,"ROULLO, CYNTHIA",CYNTHIA ROULLO,(805) 260-3105,Unavailable,SANTA MARIA,CA,93455,SANTA BARBARA,17,14,CLOSED,2024-02-01,2024-06-27,5252025,UNAVAILABLE,"UNAVAILABLE, SANTA MARIA",2,DUPLICATE_ADDRESS; ,"ROULLO, CYNTHIA",2024.0,2024.0,4.9
family_child_care_homes,426216483,RUBALCAVA FAMILY CHILD CARE,MARIA & LEONOR RUBALCAVA & ANA HERNANDEZ,MARIA RUBALCAVA,(805) 406-6718,Unavailable,SANTA MARIA,CA,93454,SANTA BARBARA,17,14,CLOSED,2023-02-01,2024-07-03,5252025,UNAVAILABLE,"UNAVAILABLE, SANTA MARIA",2,DUPLICATE_ADDRESS; ,MARIA & LEONOR RUBALCAVA & ANA HERNANDEZ,2023.0,2024.0,17.3
family_child_care_homes,525407971,"RUBIO, FARRON FAMILY CHILD CARE HOME","RUBIO, FARRON","RUBIO, FARRON",(530) 591-2922,Unavailable,LOS MOLINOS,CA,96055,TEHAMA,13,14,CLOSED,2021-09-02,2023-07-28,5252025,UNAVAILABLE,"UNAVAILABLE, LOS MOLINOS",1,COVID_ERA_LICENSE; ,"RUBIO, FARRON",2021.0,2023.0,23.1
family_child_care_homes,334846436,RUIZ FAMILY CHILD CARE,"RUIZ,MARIA","RUIZ,MARIA",(760) 408-1519,Unavailable,CATHEDRAL CITY,CA,92234,RIVERSIDE,9,14,CLOSED,2023-07-19,2024-09-09,5252025,UNAVAILABLE,"UNAVAILABLE, CATHEDRAL CITY",2,DUPLICATE_ADDRESS; ,"RUIZ,MARIA",2023.0,2024.0,13.9
family_child_care_homes,543911193,"RUIZ, HEATHER FAMILY CHILD CARE","RUIZ, HEATHER","RUIZ, HEATHER",(760) 214-2652,Unavailable,TULARE,CA,93274,TULARE,57,14,CLOSED,2020-02-25,2021-05-21,5252025,UNAVAILABLE,"UNAVAILABLE, TULARE",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"RUIZ, HEATHER",2020.0,2021.0,15.0
family_child_care_homes,153911809,"RUIZ, MARISELA FAMILY CHILD CARE","RUIZ, MARISELA","RUIZ, MARISELA",(831) 254-7295,Unavailable,BAKERSFIELD,CA,93311,KERN,57,14,CLOSED,2022-08-08,2023-07-06,5252025,UNAVAILABLE,"UNAVAILABLE, BAKERSFIELD",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"RUIZ, MARISELA",2022.0,2023.0,11.1
family_child_care_homes,15700372,"RUVALCABA, SUSANA","RUVALCABA, SUSANA","RUVALCABA, SUSANA",(408) 981-4017,Unavailable,NEWARK,CA,94560,ALAMEDA,52,14,CLOSED,2022-08-02,2024-07-09,5252025,UNAVAILABLE,"UNAVAILABLE, NEWARK",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"RUVALCABA, SUSANA",2022.0,2024.0,23.6
family_child_care_homes,344500699,"SABOVIC, MAAN","SABOVIC, MAAN",MAAN SABOVIC,(408) 768-0286,Unavailable,ELK GROVE,CA,95757,SACRAMENTO,53,14,CLOSED,2022-10-18,2023-09-15,5252025,UNAVAILABLE,"UNAVAILABLE, ELK GROVE",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"SABOVIC, MAAN",2022.0,2023.0,11.1
family_child_care_homes,343624177,"SAFI, JAMILA",JAMILA SAFI,"SAFI, JAMILA",(916) 420-3708,Unavailable,SACRAMENTO,CA,95821,SACRAMENTO,3,14,CLOSED,2022-01-18,2023-11-20,5252025,UNAVAILABLE,"UNAVAILABLE, SACRAMENTO",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,JAMILA SAFI,2022.0,2023.0,22.4
family_child_care_homes,198020845,SAHAKYAN FAMILY CHILD CARE,GOHARIK SAHAKYAN,"SAHAKYAN, GOHARIK",(818) 939-4563,Unavailable,LA CRESCENTA,CA,91214,LOS ANGELES,33,14,CLOSED,2021-11-24,2023-08-17,5252025,UNAVAILABLE,"UNAVAILABLE, LA CRESCENTA",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,GOHARIK SAHAKYAN,2021.0,2023.0,21.0
family_child_care_homes,435700319,"SAH, NIDHI","SAH, NIDHI","SAH, NIDHI",(408) 896-6856,Unavailable,MILPITAS,CA,95035,SANTA CLARA,52,14,CLOSED,2020-05-01,2022-03-03,5252025,UNAVAILABLE,"UNAVAILABLE, MILPITAS",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"SAH, NIDHI",2020.0,2022.0,22.4
family_child_care_homes,426216583,SALCIDO FAMILY CHILD CARE,"SALCIDO, PRISCILLA","SALCIDO, PRISCILLA",(805) 406-6659,Unavailable,SANTA MARIA,CA,93458,SANTA BARBARA,17,14,CLOSED,2023-05-12,2024-06-03,5252025,UNAVAILABLE,"UNAVAILABLE, SANTA MARIA",2,DUPLICATE_ADDRESS; ,"SALCIDO, PRISCILLA",2023.0,2024.0,12.9
family_child_care_homes,376300384,SALON FAMILY CHILD CARE,"SALON,TOMIKO","SALON,TOMIKO",(760) 505-1803,Unavailable,VISTA,CA,92081,SAN DIEGO,10,14,CLOSED,2021-09-10,2021-12-31,5252025,UNAVAILABLE,"UNAVAILABLE, VISTA",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"SALON,TOMIKO",2021.0,2021.0,3.7
family_child_care_homes,444416012,"SANCHEZ, YESICA","SANCHEZ, YESICA",YESICA SANCHEZ,(559) 300-5324,Unavailable,WATSONVILLE,CA,95076,SANTA CRUZ,7,14,CLOSED,2021-08-05,2022-05-10,5252025,UNAVAILABLE,"UNAVAILABLE, WATSONVILLE",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"SANCHEZ, YESICA",2021.0,2022.0,9.3
family_child_care_homes,73409088,"SANDBERG, RIVKAH","SANDBERG, RIVKAH","SANDBERG, RIVKAH",(818) 378-1185,Unavailable,WALNUT CREEK,CA,94595,CONTRA COSTA,2,14,CLOSED,2020-08-25,2021-08-11,5252025,UNAVAILABLE,"UNAVAILABLE, WALNUT CREEK",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"SANDBERG, RIVKAH",2020.0,2021.0,11.7
family_child_care_homes,304314144,"SANDERS, SUNETHRA","SANDERS, SUNETHRA","SANDERS, SUNETHRA",(909) 654-8812,Unavailable,IRVINE,CA,92620,ORANGE,6,14,CLOSED,2023-03-13,2023-12-30,5252025,UNAVAILABLE,"UNAVAILABLE, IRVINE",2,DUPLICATE_ADDRESS; ,"SANDERS, SUNETHRA",2023.0,2023.0,9.7
family_child_care_homes,115408030,"SARMENTO, CASSANDRA FAMILY CHILD CARE HOME","SARMENTO, CASSANDRA","SARMENTO, CASSANDRA",(530) 514-6136,Unavailable,ORLAND,CA,95963,GLENN,13,14,CLOSED,2022-01-31,2023-04-04,5252025,UNAVAILABLE,"UNAVAILABLE, ORLAND",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"SARMENTO, CASSANDRA",2022.0,2023.0,14.3
family_child_care_homes,75700232,"SCHAEFER, MARNI","SCHAEFER, MARNI","SCHAEFER, MARNI",(925) 786-5671,Unavailable,SAN RAMON,CA,94583,CONTRA COSTA,52,14,CLOSED,2021-07-02,2022-07-01,5252025,UNAVAILABLE,"UNAVAILABLE, SAN RAMON",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"SCHAEFER, MARNI",2021.0,2022.0,12.1
family_child_care_homes,554500339,"SCHENSTROM, DAYLE","SCHENSTROM, DAYLE",DAYLE SCHENSTROM,(209) 204-6421,Unavailable,SONORA,CA,95370,TUOLUMNE,53,14,CLOSED,2020-12-10,2022-08-26,5252025,UNAVAILABLE,"UNAVAILABLE, SONORA",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"SCHENSTROM, DAYLE",2020.0,2022.0,20.8
family_child_care_homes,485407750,"SCZEPANSKI, LACY FAMILY CHILD CARE HOME","SCZEPANSKI, LACY","SCZEPANSKI, LACY",(707) 628-8925,Unavailable,VACAVILLE,CA,95687,SOLANO,1,14,CLOSED,2020-06-18,2022-05-09,5252025,UNAVAILABLE,"UNAVAILABLE, VACAVILLE",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"SCZEPANSKI, LACY",2020.0,2022.0,23.0
family_child_care_homes,483009920,"SEDIQI, MONISA  FCCH","SEDIQI, MONISA","SEDIQI, MONISA",(707) 999-6699,Unavailable,FAIRFIELD,CA,94534,SOLANO,1,14,CLOSED,2020-04-07,2021-07-14,5252025,UNAVAILABLE,"UNAVAILABLE, FAIRFIELD",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"SEDIQI, MONISA",2020.0,2021.0,15.4
family_child_care_homes,483010089,"SEDIQI, MONISA FCCH","SEDIQI, MONISA","SEDIQI, MONISA",(707) 718-3744,Unavailable,FAIRFIELD,CA,94534,SOLANO,1,14,CLOSED,2021-06-23,2022-08-19,5252025,UNAVAILABLE,"UNAVAILABLE, FAIRFIELD",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"SEDIQI, MONISA",2021.0,2022.0,14.1
family_child_care_homes,197700504,SERMENO RODRIGUEZ FAMILY CHILD CARE,LEYLA SERMENO RODRIGUEZ,LEYLA SERMENO RODRIGUEZ,(661) 583-2059,Unavailable,LANCASTER,CA,93535,LOS ANGELES,12,14,CLOSED,2021-06-11,2022-06-03,5252025,UNAVAILABLE,"UNAVAILABLE, LANCASTER",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,LEYLA SERMENO RODRIGUEZ,2021.0,2022.0,11.9
family_child_care_homes,304314044,"SHAHRAMNEJAD, ELHAM","SHAHRAMNEJAD, ELHAM","SHAHRAMNEJAD, E.",(949) 572-8205,Unavailable,MISSION VIEJO,CA,92691,ORANGE,6,14,CLOSED,2022-09-12,2024-07-30,5252025,UNAVAILABLE,"UNAVAILABLE, MISSION VIEJO",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"SHAHRAMNEJAD, ELHAM",2022.0,2024.0,22.9
family_child_care_homes,334846154,SHAKER FAMILY CHILD CARE,"SHAKER,SELENA","SHAKER,SELENA",(619) 971-7628,Unavailable,CORONA,CA,92883,RIVERSIDE,9,14,CLOSED,2022-09-02,2024-03-25,5252025,UNAVAILABLE,"UNAVAILABLE, CORONA",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"SHAKER,SELENA",2022.0,2024.0,19.0
family_child_care_homes,343624184,"SHAMAL, MURSAL","SHAMAL, MURSAL","SHAMAL, MURSAL",(916) 664-8834,Unavailable,SACRAMENTO,CA,95823,SACRAMENTO,3,14,CLOSED,2022-05-26,2022-06-01,5252025,UNAVAILABLE,"UNAVAILABLE, SACRAMENTO",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"SHAMAL, MURSAL",2022.0,2022.0,0.2
family_child_care_homes,343623957,"SHANNON, ERIKA","SHANNON, ERIKA","SHANNON, ERIKA",(916) 274-1517,Unavailable,SACRAMENTO,CA,95828,SACRAMENTO,3,14,CLOSED,2021-05-28,2023-04-28,5252025,UNAVAILABLE,"UNAVAILABLE, SACRAMENTO",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"SHANNON, ERIKA",2021.0,2023.0,23.3
family_child_care_homes,304313985,"SHATERNIK, VALDYSLAV","SHATERNIK, VALDYSLAV","SHATERNIK, VALDYSLAV",(949) 606-4473,Unavailable,MISSION VIEJO,CA,92691,ORANGE,6,14,CLOSED,2022-03-03,2023-09-01,5252025,UNAVAILABLE,"UNAVAILABLE, MISSION VIEJO",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"SHATERNIK, VALDYSLAV",2022.0,2023.0,18.2
family_child_care_homes,304314489,"SHIM, JUYEON","SHIM, JUYEON","SHIM, JUYEON",(949) 761-0063,Unavailable,IRVINE,CA,92602,ORANGE,6,14,CLOSED,2025-01-15,2025-01-29,5252025,UNAVAILABLE,"UNAVAILABLE, IRVINE",2,DUPLICATE_ADDRESS; ,"SHIM, JUYEON",2025.0,2025.0,0.5
family_child_care_homes,304314303,"SHIN, STELLA","SHIN, STELLA","SHIN, STELLA",(626) 727-0178,Unavailable,BREA,CA,92821,ORANGE,6,14,CLOSED,2024-01-12,2024-12-12,5252025,UNAVAILABLE,"UNAVAILABLE, BREA",2,DUPLICATE_ADDRESS; ,"SHIN, STELLA",2024.0,2024.0,11.2
family_child_care_homes,434416500,"SHIRVANTE, DIVYA","SHIRVANTE, DIVYA",DIVYA SHIRVANTE,(669) 265-7546,Unavailable,SAN JOSE,CA,95131,SANTA CLARA,7,14,CLOSED,2021-12-09,2023-09-08,5252025,UNAVAILABLE,"UNAVAILABLE, SAN JOSE",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"SHIRVANTE, DIVYA",2021.0,2023.0,21.3
family_child_care_homes,343624749,"SHIRZAD, SILGY AND AHMAD FAISAL","SHIRZAD, SILGY AND SHIRZAD, AHMAD FAISAL","SHIRZAD, SILGY & AHMAD",(916) 868-9721,Unavailable,NORTH HIGHLANDS,CA,95660,SACRAMENTO,3,14,CLOSED,2023-01-27,2024-12-27,5252025,UNAVAILABLE,"UNAVAILABLE, NORTH HIGHLANDS",2,DUPLICATE_ADDRESS; ,"SHIRZAD, SILGY AND SHIRZAD, AHMAD FAISAL",2023.0,2024.0,23.3
family_child_care_homes,376101444,"SHORISH, BIBI FAWOOZIA & AHMAD HAMID FCC","SHORISH, BIBI FAWOOZIA & AHMAD HAMID",BIBI F & AHMAD A SHORISH,(619) 404-8401,Unavailable,EL CAJON,CA,92019,SAN DIEGO,51,14,CLOSED,2023-03-08,2024-05-30,5252025,UNAVAILABLE,"UNAVAILABLE, EL CAJON",2,DUPLICATE_ADDRESS; ,"SHORISH, BIBI FAWOOZIA & AHMAD HAMID",2023.0,2024.0,15.0
family_child_care_homes,197494856,SIDDIQI FAMILY CHILD CARE,SAMIRA SIDDIQI,SAMIRA SIDDIQI,(818) 331-9375,Unavailable,CHATSWORTH,CA,91311,LOS ANGELES,58,14,CLOSED,2021-07-27,2023-01-17,5252025,UNAVAILABLE,"UNAVAILABLE, CHATSWORTH",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,SAMIRA SIDDIQI,2021.0,2023.0,18.0
family_child_care_homes,197494902,SIDDIQUI FAMILY CHILD CARE,ASMA SIDDIQUI,ASMA SIDDIQUI,(424) 376-8950,Unavailable,LOMITA,CA,90717,LOS ANGELES,30,14,CLOSED,2021-08-31,2023-02-01,5252025,UNAVAILABLE,"UNAVAILABLE, LOMITA",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,ASMA SIDDIQUI,2021.0,2023.0,17.3
family_child_care_homes,343624060,"SINGH, KANEESHA","SINGH, KANEESHA","SINGH, KANEESHA",(916) 490-1219,Unavailable,SACRAMENTO,CA,95834,SACRAMENTO,3,14,CLOSED,2021-09-14,2022-10-26,5252025,UNAVAILABLE,"UNAVAILABLE, SACRAMENTO",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"SINGH, KANEESHA",2021.0,2022.0,13.6
family_child_care_homes,125408086,"SLADE, TAMMY FAMILY CHILD CARE HOME","SLADE, TAMMY","SLADE, TAMMY",(707) 407-6463,Unavailable,FORTUNA,CA,95540,HUMBOLDT,13,12,CLOSED,2022-06-10,2023-04-17,5252025,UNAVAILABLE,"UNAVAILABLE, FORTUNA",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"SLADE, TAMMY",2022.0,2023.0,10.4
family_child_care_homes,426216206,SMITH FAMILY CHILD CARE,"SMITH, MELISSA",MELISSA SMITH,(805) 268-8500,Unavailable,SANTA MARIA,CA,93455,SANTA BARBARA,17,14,CLOSED,2021-10-25,2022-11-09,5252025,UNAVAILABLE,"UNAVAILABLE, SANTA MARIA",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"SMITH, MELISSA",2021.0,2022.0,12.7
family_child_care_homes,394500345,"SMITH, STARVEINA","SMITH, STARVEINA","SMITH, STARVEINA",(209) 635-2818,Unavailable,STOCKTON,CA,95206,SAN JOAQUIN,53,14,CLOSED,2020-12-04,2022-10-17,5252025,UNAVAILABLE,"UNAVAILABLE, STOCKTON",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"SMITH, STARVEINA",2020.0,2022.0,22.7
family_child_care_homes,483010498,"SMOTHERS, JANAE FCCH","SMOTHERS, JANAE","SMOTHERS, JANAE",(510) 427-1979,Unavailable,FAIRFIELD,CA,94534,SOLANO,1,14,CLOSED,2023-10-06,2024-08-23,5252025,UNAVAILABLE,"UNAVAILABLE, FAIRFIELD",2,DUPLICATE_ADDRESS; ,"SMOTHERS, JANAE",2023.0,2024.0,10.7
family_child_care_homes,283010020,"SOLIS, RACHELL FCCH","SOLIS, RACHELL","SOLIS, RACHELL",(707) 637-4207,Unavailable,NAPA,CA,94558,NAPA,1,14,CLOSED,2020-12-28,2021-09-23,5252025,UNAVAILABLE,"UNAVAILABLE, NAPA",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"SOLIS, RACHELL",2020.0,2021.0,9.0
family_child_care_homes,157700065,SOLORIO FAMILY CHILD CARE,LILIANA SOLORIO,LILIANA SOLORIO,(661) 487-9556,Unavailable,ARVIN,CA,93203,KERN,12,14,CLOSED,2022-06-01,2024-02-29,5252025,UNAVAILABLE,"UNAVAILABLE, ARVIN",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,LILIANA SOLORIO,2022.0,2024.0,21.3
family_child_care_homes,434417288,"SONG, JISOO","SONG, JISOO","SONG, JISOO",(408) 710-6765,Unavailable,SAN JOSE,CA,95117,SANTA CLARA,7,14,CLOSED,2022-11-18,2024-08-03,5252025,UNAVAILABLE,"UNAVAILABLE, SAN JOSE",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"SONG, JISOO",2022.0,2024.0,20.8
family_child_care_homes,414004802,"SPALTER, RIVKAH","SPALTER, RIVKAH","SPALTER, RIVKAH",(954) 665-1497,Unavailable,SAN MATEO,CA,94402,SAN MATEO,5,14,CLOSED,2021-08-26,2022-06-29,5252025,UNAVAILABLE,"UNAVAILABLE, SAN MATEO",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"SPALTER, RIVKAH",2021.0,2022.0,10.2
family_child_care_homes,444416257,"STETTNER, MEGAN","STETTNER, MEGAN",MEGAN STETTNER,(831) 332-2701,Unavailable,SOQUEL,CA,95073,SANTA CRUZ,7,14,CLOSED,2020-01-29,2021-08-14,5252025,UNAVAILABLE,"UNAVAILABLE, SOQUEL",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"STETTNER, MEGAN",2020.0,2021.0,18.8
family_child_care_homes,364846248,STOLL FAMILY CHILD CARE,"STOLL, MICHELLE","STOLL, MICHELLE",(909) 488-9182,Unavailable,REDLANDS,CA,92374,SAN BERNARDINO,9,14,CLOSED,2022-07-28,2024-06-25,5252025,UNAVAILABLE,"UNAVAILABLE, REDLANDS",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"STOLL, MICHELLE",2022.0,2024.0,23.3
family_child_care_homes,343623779,"SUNDAY,GREGORY JR.","SUNDAY, GREGORY JR","SUNDAY, GREGORY JR",(916) 904-2089,Unavailable,ANTELOPE,CA,95843,SACRAMENTO,3,14,CLOSED,2020-11-16,2022-01-17,5252025,UNAVAILABLE,"UNAVAILABLE, ANTELOPE",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"SUNDAY, GREGORY JR",2020.0,2022.0,14.2
family_child_care_homes,434416301,"SUN, YANHONG","SUN, YANHONG","SUN, YANHONG",(510) 935-0806,Unavailable,SAN JOSE,CA,95134,SANTA CLARA,7,14,CLOSED,2021-03-15,2023-01-13,5252025,UNAVAILABLE,"UNAVAILABLE, SAN JOSE",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"SUN, YANHONG",2021.0,2023.0,22.3
family_child_care_homes,15700408,"TALUR MATH, SHEELA","TALUR MATH, SHEELA","TALUR MATH, SHEELA",(408) 823-8667,Unavailable,FREMONT,CA,94539,ALAMEDA,52,14,CLOSED,2022-11-15,2023-12-19,5252025,UNAVAILABLE,"UNAVAILABLE, FREMONT",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"TALUR MATH, SHEELA",2022.0,2023.0,13.3
family_child_care_homes,304314208,"TANG, ANQI","TANG, ANQI","TANG, ANQI",(917) 306-5961,Unavailable,IRVINE,CA,92618,ORANGE,6,14,CLOSED,2023-08-14,2024-09-01,5252025,UNAVAILABLE,"UNAVAILABLE, IRVINE",2,DUPLICATE_ADDRESS; ,"TANG, ANQI",2023.0,2024.0,12.8
family_child_care_homes,304313982,"TAO, SHUO","TAO, SHUO","TAO, SHUO",(626) 552-5118,Unavailable,IRVINE,CA,92620,ORANGE,6,14,CLOSED,2022-03-01,2023-08-02,5252025,UNAVAILABLE,"UNAVAILABLE, IRVINE",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"TAO, SHUO",2022.0,2023.0,17.3
family_child_care_homes,103911843,"TAYLOR, JUNE ANN FAMILY CHILD CARE","TAYLOR, JUNE ANN","TAYLOR, JUNE ANN",(559) 284-1739,Unavailable,FRESNO,CA,93727,FRESNO,4,14,CLOSED,2022-08-08,2024-04-04,5252025,UNAVAILABLE,"UNAVAILABLE, FRESNO",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"TAYLOR, JUNE ANN",2022.0,2024.0,20.2
family_child_care_homes,414004901,"TEJADA, GRACIELA Y. & TEJADA, MIGUEL A.","TEJADA, GRACIELA Y. & MIGUEL A.","TEJADA, GRACIELA & MIGUEL",(650) 401-3821,Unavailable,SAN MATEO,CA,94403,SAN MATEO,5,14,CLOSED,2022-05-26,2022-12-02,5252025,UNAVAILABLE,"UNAVAILABLE, SAN MATEO",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"TEJADA, GRACIELA Y. & MIGUEL A.",2022.0,2022.0,6.3
