facility_type,facility_number,facility_name,licensee,facility_administrator,facility_telephone_number,facility_address,facility_city,facility_state,facility_zip,county_name,regional_office,facility_capacity,facility_status,license_first_date,closed_date,file_date,address_normalized,full_address,fraud_score,fraud_flags,licensee_normalized
child_care_centers,197405261,CANFIELD STAR,"STAR, INC.",AMBER SPURLOCK,(310) 277-3392,9233 AIRDROME STREET,LOS ANGELES,CA,90035,LOS ANGELES,58,100,LICENSED,9/2/1998,,5252025,9233 AIRDROME STREET,"9233 AIRDROME STREET, LOS ANGELES",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,"STAR, INC."
child_care_centers,300607120,CAPISTRANO BEACH CITIES YMCA-AMBUEHL,YMCA OF ORANGE COUNTY,JACQUELINE GARCIA,(949) 493-5327,28001 SAN JUAN CREEK RD.,SAN JUAN CAPISTRANO,CA,92675,ORANGE,6,75,LICENSED,8/28/1989,,5252025,28001 SAN JUAN CREEK RD,"28001 SAN JUAN CREEK RD, SAN JUAN CAPISTRANO",1,HIGH_VOLUME_LICENSEE; ,YMCA OF ORANGE COUNTY
child_care_centers,300607118,CAPISTRANO BEACH CITIES YMCA-BENEDICT,YMCA OF ORANGE COUNTY,"MCINTOSH, JESSICA",(949) 369-9529,1251 SARMENTOSO,SAN CLEMENTE,CA,92672,ORANGE,6,92,LICENSED,9/22/1989,,5252025,1251 SARMENTOSO,"1251 SARMENTOSO, SAN CLEMENTE",1,HIGH_VOLUME_LICENSEE; ,YMCA OF ORANGE COUNTY
child_care_centers,300605527,CAPISTRANO BEACH CITIES YMCA-CONCORDIA,YMCA OF ORANGE COUNTY,"ROMAN, KAREN",(949) 498-1298,3120 AVENUE DEL PRESIDENTE,SAN CLEMENTE,CA,92672,ORANGE,6,96,LICENSED,6/3/1986,,5252025,3120 AVENUE DEL PRESIDENTE,"3120 AVENUE DEL PRESIDENTE, SAN CLEMENTE",1,HIGH_VOLUME_LICENSEE; ,YMCA OF ORANGE COUNTY
child_care_centers,300607121,CAPISTRANO BEACH CITIES YMCA-DEL OBISPO,YMCA OF ORANGE COUNTY,"ULLOA-BARRIGA, MORELIA",(949) 493-4315,25591 CAMINO DEL AVION,SAN JUAN CAPISTRANO,CA,92675,ORANGE,6,90,LICENSED,3/19/1991,,5252025,25591 CAMINO DEL AVION,"25591 CAMINO DEL AVION, SAN JUAN CAPISTRANO",1,HIGH_VOLUME_LICENSEE; ,YMCA OF ORANGE COUNTY
child_care_centers,300613968,CAPISTRANO BEACH CITIES YMCA-LAS PALMAS,YMCA OF ORANGE COUNTY,"MASTERS, ALONDRA",(949) 492-7482,1101 CALLE PUENTE,SAN CLEMENTE,CA,92672,ORANGE,6,60,LICENSED,6/3/1992,,5252025,1101 CALLE PUENTE,"1101 CALLE PUENTE, SAN CLEMENTE",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,YMCA OF ORANGE COUNTY
child_care_centers,304270063,CAPISTRANO BEACH CITIES YMCA-LOBO,YMCA OF ORANGE COUNTY,OSCAR LEON,(949) 369-9121,"200 AVENIDA VISTA MONTANA,#22",SAN CLEMENTE,CA,92673,ORANGE,6,90,LICENSED,9/8/1994,,5252025,200 AVENIDA VISTA MONTANA#22,"200 AVENIDA VISTA MONTANA#22, SAN CLEMENTE",1,HIGH_VOLUME_LICENSEE; ,YMCA OF ORANGE COUNTY
child_care_centers,300611755,CAPISTRANO BEACH CITIES YMCA-PALISADES,YMCA OF ORANGE COUNTY,"CASTILLO, BETO",(949) 496-1627,26462 VIA SACRAMENTO,CAPISTRANO BEACH,CA,92624,ORANGE,6,90,LICENSED,4/8/1991,,5252025,26462 VIA SACRAMENTO,"26462 VIA SACRAMENTO, CAPISTRANO BEACH",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,YMCA OF ORANGE COUNTY
child_care_centers,300606176,CAPISTRANO BEACH CITIES YMCA-R.H. DANA,YMCA OF ORANGE COUNTY,"VELASQUEZ, MARICELA",(949) 388-0629,24242 LA CRESTA DR.,DANA POINT,CA,92629,ORANGE,6,70,INACTIVE,,,5252025,24242 LA CRESTA DR,"24242 LA CRESTA DR, DANA POINT",1,HIGH_VOLUME_LICENSEE; ,YMCA OF ORANGE COUNTY
child_care_centers,300611756,CAPISTRANO BEACH CITIES YMCA-SAN JUAN,YMCA OF ORANGE COUNTY,"MORENO, CARLA",(949) 496-1609,31642 EL CAMINO REAL,SAN JUAN CAPISTRANO,CA,92675,ORANGE,6,45,LICENSED,5/6/1991,,5252025,31642 EL CAMINO REAL,"31642 EL CAMINO REAL, SAN JUAN CAPISTRANO",1,HIGH_VOLUME_LICENSEE; ,YMCA OF ORANGE COUNTY
child_care_centers,293614616,CARE CAMPUS CHILDREN'S CENTER,"CARE CAMPUS, INC.","GUSTAVSON, SANDEE",(530) 268-8252,10746 SIERRA ROSE CT.,GRASS VALLEY,CA,95949,NEVADA,3,21,LICENSED,8/9/2007,,5252025,10746 SIERRA ROSE CT,"10746 SIERRA ROSE CT, GRASS VALLEY",2,DUPLICATE_ADDRESS; ,"CARE CAMPUS, INC."
child_care_centers,364846218,CARING HEARTS CHILD DEVELOPMENT CENTER LLC,CARING HEARTS CHILD DEVELOPMENT CENTER LLC,"MCHINNTS, SOPHIA",(909) 571-5499,1558 W BASELINE ST,SAN BERNARDINO,CA,92411,SAN BERNARDINO,9,13,CLOSED,7/19/2022,11/9/2023,5252025,1558 W BASELINE ST,"1558 W BASELINE ST, SAN BERNARDINO",2,DUPLICATE_ADDRESS; ,CARING HEARTS CHILD DEVELOPMENT CENTER LLC
child_care_centers,197417439,CARING TOUCH CHRISTIAN FAMILY CENTER INC.,A CARING TOUCH CHRISTIAN FAMILY CENTER INC.,"MC NEAL, DENISE",(661) 533-3910,3035 EAST AVENUE S.,PALMDALE,CA,93550,LOS ANGELES,12,30,CLOSED,3/15/2011,12/19/2024,5252025,3035 EAST AVENUE S,"3035 EAST AVENUE S, PALMDALE",2,DUPLICATE_ADDRESS; ,A CARING TOUCH CHRISTIAN FAMILY CENTER INC.
child_care_centers,376700083,CARLSBAD EDUCATIONAL FOUNDATION-AVIARA OAKS ELEM.,CARLSBAD EDUCATIONAL FOUNDATION,BAILEY BROWN,(760) 331-6028,6900 AMBROSIA LANE,CARLSBAD,CA,92011,SAN DIEGO,51,140,LICENSED,8/31/2004,,5252025,6900 AMBROSIA LANE,"6900 AMBROSIA LANE, CARLSBAD",1,HIGH_VOLUME_LICENSEE; ,CARLSBAD EDUCATIONAL FOUNDATION
child_care_centers,376700045,CARLSBAD EDUCATIONAL FOUNDATION-BUENA VISTA ELEM.,CARLSBAD EDUCATIONAL FOUNDATION,AIMEE SCHMIDT,(760) 331-5426,1330 BUENA VISTA WAY,CARLSBAD,CA,92008,SAN DIEGO,51,140,LICENSED,6/14/2004,,5252025,1330 BUENA VISTA WAY,"1330 BUENA VISTA WAY, CARLSBAD",1,HIGH_VOLUME_LICENSEE; ,CARLSBAD EDUCATIONAL FOUNDATION
child_care_centers,376700078,CARLSBAD EDUCATIONAL FOUNDATION-PACIFIC RIM ELEM.,CARLSBAD EDUCATIONAL FOUNDATION,RACHEL TAMAYO,(760) 602-8489,1100 CAMINO DE LAS ONDAS,CARLSBAD,CA,92009,SAN DIEGO,51,140,LICENSED,8/31/2004,,5252025,1100 CAMINO DE LAS ONDAS,"1100 CAMINO DE LAS ONDAS, CARLSBAD",1,HIGH_VOLUME_LICENSEE; ,CARLSBAD EDUCATIONAL FOUNDATION
child_care_centers,376700082,CARLSBAD EDUCATIONAL FOUNDATION - CALAVERA HILLS,CARLSBAD EDUCATIONAL FOUNDATION,BRANDY VELASCO,(760) 331-6315,4101-4104 TAMARACK AVENUE,CARLSBAD,CA,92010,SAN DIEGO,51,140,LICENSED,8/31/2004,,5252025,4101-4104 TAMARACK AVENUE,"4101-4104 TAMARACK AVENUE, CARLSBAD",1,HIGH_VOLUME_LICENSEE; ,CARLSBAD EDUCATIONAL FOUNDATION
child_care_centers,376700081,CARLSBAD EDUCATIONAL FOUNDATION - HOPE ELEMENTARY,CARLSBAD EDUCATIONAL FOUNDATION,EMMA SHALOM,(760) 331-5925,3010 TAMARACK AVENUE,CARLSBAD,CA,92010,SAN DIEGO,51,140,LICENSED,8/31/2004,,5252025,3010 TAMARACK AVENUE,"3010 TAMARACK AVENUE, CARLSBAD",1,HIGH_VOLUME_LICENSEE; ,CARLSBAD EDUCATIONAL FOUNDATION
child_care_centers,376700080,CARLSBAD EDUCATIONAL FOUNDATION - JEFFERSON ELEM.,CARLSBAD EDUCATIONAL FOUNDATION,LYNNE LARUSSA,(760) 573-9839,3743 JEFFERSON STREET,CARLSBAD,CA,92008,SAN DIEGO,51,250,LICENSED,8/31/2004,,5252025,3743 JEFFERSON STREET,"3743 JEFFERSON STREET, CARLSBAD",1,HIGH_VOLUME_LICENSEE; ,CARLSBAD EDUCATIONAL FOUNDATION
child_care_centers,376700079,CARLSBAD EDUCATIONAL FOUNDATION - KELLY ELEMENTARY,CARLSBAD EDUCATIONAL FOUNDATION,IZABELLA ROMO,(760) 331-5865,4885 KELLY DRIVE,CARLSBAD,CA,92008,SAN DIEGO,51,250,LICENSED,8/31/2004,,5252025,4885 KELLY DRIVE,"4885 KELLY DRIVE, CARLSBAD",1,HIGH_VOLUME_LICENSEE; ,CARLSBAD EDUCATIONAL FOUNDATION
child_care_centers,376700084,CARLSBAD EDUCATIONAL FOUNDATION - MAGNOLIA ELEM.,CARLSBAD EDUCATIONAL FOUNDATION,SAIRA SALAZAR,(760) 331-5601,1905 MAGNOLIA AVENUE,CARLSBAD,CA,92008,SAN DIEGO,51,90,LICENSED,8/31/2004,,5252025,1905 MAGNOLIA AVENUE,"1905 MAGNOLIA AVENUE, CARLSBAD",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,CARLSBAD EDUCATIONAL FOUNDATION
child_care_centers,376700374,CARLSBAD EDUCATIONAL FOUNDATION - POINSETTIA,CARLSBAD EDUCATIONAL FOUNDATION,RACHEL TAMAYO,(760) 331-6580,2445 MICA ROAD,CARLSBAD,CA,92009,SAN DIEGO,51,140,LICENSED,8/29/2007,,5252025,2445 MICA ROAD,"2445 MICA ROAD, CARLSBAD",1,HIGH_VOLUME_LICENSEE; ,CARLSBAD EDUCATIONAL FOUNDATION
child_care_centers,376701190,CARLSBAD EDUCATIONAL FOUNDATION - VALLEY MIDDLE,CARLSBAD EDUCATIONAL FOUNDATION,MAYA SHROPSHIRE,(760) 929-1555,1645 MAGNOLIA AVENUE,CARLSBAD,CA,92008,SAN DIEGO,51,280,CLOSED,9/22/2015,7/13/2023,5252025,1645 MAGNOLIA AVENUE,"1645 MAGNOLIA AVENUE, CARLSBAD",1,HIGH_VOLUME_LICENSEE; ,CARLSBAD EDUCATIONAL FOUNDATION
child_care_centers,198005653,CARSON PARK,CITY OF CARSON,"GREENE, MARINA",(310) 830-4998,21411 S. ORRICK AVE.,CARSON,CA,90745,LOS ANGELES,54,45,LICENSED,8/29/2000,,5252025,21411 S ORRICK AVE,"21411 S ORRICK AVE, CARSON",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,CITY OF CARSON
child_care_centers,566215433,CATALYST KIDS- FILLMORE MIGRANT,CATALYST FAMILY INC.,ADRIANA MARTINEZ,(805) 524-4305,514 MOUNTAIN VIEW,FILLMORE,CA,93015,VENTURA,17,35,LICENSED,7/20/2017,,5252025,514 MOUNTAIN VIEW,"514 MOUNTAIN VIEW, FILLMORE",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,CATALYST FAMILY INC.
child_care_centers,561709864,CATALYST KIDS- GREEN VALLEY,CATALYST FAMILY INC.,RACHEL CHAMPAGNE,(805) 486-3557,170 NORTH JUANITA AVENUE,OXNARD,CA,93030,VENTURA,17,52,LICENSED,5/12/1988,,5252025,170 NORTH JUANITA AVENUE,"170 NORTH JUANITA AVENUE, OXNARD",1,HIGH_VOLUME_LICENSEE; ,CATALYST FAMILY INC.
child_care_centers,566203005,CATALYST KIDS- JUANAMARIA,CATALYST FAMILY INC.,RACHEL CHAMPAGNE,(805) 647-7948,100 CROCKER AVE.,VENTURA,CA,93003,VENTURA,17,84,LICENSED,8/21/1995,,5252025,100 CROCKER AVE,"100 CROCKER AVE, VENTURA",1,HIGH_VOLUME_LICENSEE; ,CATALYST FAMILY INC.
child_care_centers,561709946,CATALYST KIDS- MOUND,CATALYST FAMILY INC.,DEBORAH DORFMAN,(805) 650-8791,455 S. HILL RD.,VENTURA,CA,93003,VENTURA,17,79,LICENSED,8/2/1988,,5252025,455 S HILL RD,"455 S HILL RD, VENTURA",1,HIGH_VOLUME_LICENSEE; ,CATALYST FAMILY INC.
child_care_centers,561709242,CATALYST KIDS- PORTOLA,CATALYST FAMILY INC.,ROBIN OTOOLE,(805) 644-1624,6700 EAGLE ST,VENTURA,CA,93003,VENTURA,17,35,LICENSED,8/20/1993,,5252025,6700 EAGLE ST,"6700 EAGLE ST, VENTURA",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,CATALYST FAMILY INC.
child_care_centers,566215675,CATALYST KIDS- RIO REAL,CATALYST FAMILY INC.,RACHEL CHAMPAGNE,(805) 973-1229,1140 KENNEY STREET,OXNARD,CA,93036,VENTURA,17,35,CLOSED,1/17/2019,7/17/2023,5252025,1140 KENNEY STREET,"1140 KENNEY STREET, OXNARD",1,HIGH_VOLUME_LICENSEE; ,CATALYST FAMILY INC.
child_care_centers,566203004,CATALYST KIDS- SHERIDAN WAY,CATALYST FAMILY INC.,RACHEL CHAMPAGNE,(805) 643-9458,573 SHERIDAN WAY,VENTURA,CA,93001,VENTURA,17,35,LICENSED,8/21/1995,,5252025,573 SHERIDAN WAY,"573 SHERIDAN WAY, VENTURA",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,CATALYST FAMILY INC.
child_care_centers,304371281,CATALYST KIDS-BESWICK,CATALYST FAMILY INC.,"HERNANDEZ, YESSICA",(714) 786-5450,1362 MITCHELL AVENUE,TUSTIN,CA,92780,ORANGE,6,70,LICENSED,8/8/2019,,5252025,1362 MITCHELL AVENUE,"1362 MITCHELL AVENUE, TUSTIN",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,CATALYST FAMILY INC.
child_care_centers,304270516,CATALYST KIDS-CANYON VIEW,CATALYST FAMILY INC.,"TURLEY, ADRIAN",(714) 730-5194,12025 YALE COURT,IRVINE,CA,92602,ORANGE,6,105,LICENSED,9/25/1998,,5252025,12025 YALE COURT,"12025 YALE COURT, IRVINE",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,CATALYST FAMILY INC.
child_care_centers,304371463,CATALYST KIDS-CERRITOS,CATALYST FAMILY INC.,"ALVAREZ, MICHELLE",(714) 949-5933,3731 CERRITOS AVENUE,ANAHEIM,CA,92804,ORANGE,6,35,CLOSED,11/18/2020,5/26/2023,5252025,3731 CERRITOS AVENUE,"3731 CERRITOS AVENUE, ANAHEIM",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,CATALYST FAMILY INC.
child_care_centers,483007303,CATALYST KIDS-DAN O ROOT II S/A,CATALYST FAMILY INC.,MARIBEL CASTRO,(707) 421-0745,810 HARRIER DRIVE,SUISUN CITY,CA,94585,SOLANO,1,30,LICENSED,2/17/2009,,5252025,810 HARRIER DRIVE,"810 HARRIER DRIVE, SUISUN CITY",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,CATALYST FAMILY INC.
child_care_centers,300607157,CATALYST KIDS-DEERFIELD,CATALYST FAMILY INC.,"OSEGUERA, ALBERTO",(949) 552-5871,2 DEERFIELD AVENUE,IRVINE,CA,92604,ORANGE,6,70,LICENSED,1/17/1990,,5252025,2 DEERFIELD AVENUE,"2 DEERFIELD AVENUE, IRVINE",1,HIGH_VOLUME_LICENSEE; ,CATALYST FAMILY INC.
child_care_centers,304270856,CATALYST KIDS-DEL MAR LINCOLN,CATALYST FAMILY INC.,"PATE, CHRISTY",(949) 718-1103,3101 PACIFIC VIEW DRIVE,CORONA DEL MAR,CA,92625,ORANGE,6,35,LICENSED,12/11/2001,,5252025,3101 PACIFIC VIEW DRIVE,"3101 PACIFIC VIEW DRIVE, CORONA DEL MAR",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,CATALYST FAMILY INC.
child_care_centers,304371096,CATALYST KIDS-ESTOCK,CATALYST FAMILY INC.,YANDIRA GARCIA,(714) 669-1320,14741 NORTH B. STREET,TUSTIN,CA,92780,ORANGE,6,202,LICENSED,6/23/2016,,5252025,14741 NORTH B STREET,"14741 NORTH B STREET, TUSTIN",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,CATALYST FAMILY INC.
child_care_centers,304270424,CATALYST KIDS-GUIN FOSS,CATALYST FAMILY INC.,ANA SANCHEZ,(714) 731-7408,18492 VANDERLIP AVENUE D1,SANTA ANA,CA,92705,ORANGE,6,70,LICENSED,9/29/1997,,5252025,18492 VANDERLIP AVENUE D1,"18492 VANDERLIP AVENUE D1, SANTA ANA",1,HIGH_VOLUME_LICENSEE; ,CATALYST FAMILY INC.
child_care_centers,304270749,CATALYST KIDS-HANSEN,CATALYST FAMILY INC.,SAMANTHA HAWKINS,(714) 484-4607,1300 SOUTH KNOTT AVENUE,ANAHEIM,CA,92804,ORANGE,6,70,CLOSED,12/27/2000,5/26/2023,5252025,1300 SOUTH KNOTT AVENUE,"1300 SOUTH KNOTT AVENUE, ANAHEIM",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,CATALYST FAMILY INC.
child_care_centers,304270318,CATALYST KIDS-HEIDEMAN,CATALYST FAMILY INC.,"MORENO, ERIKA",(714) 834-0441,15571 WILLIAMS STREET,TUSTIN,CA,92780,ORANGE,6,105,LICENSED,5/2/1997,,5252025,15571 WILLIAMS STREET,"15571 WILLIAMS STREET, TUSTIN",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,CATALYST FAMILY INC.
child_care_centers,304371111,CATALYST KIDS-HERITAGE,CATALYST FAMILY INC.,"ORELLANA, CHRISTINA",(714) 589-2492,15400 LANSDOWNE RD,TUSTIN,CA,92782,ORANGE,6,140,LICENSED,8/22/2016,,5252025,15400 LANSDOWNE RD,"15400 LANSDOWNE RD, TUSTIN",1,HIGH_VOLUME_LICENSEE; ,CATALYST FAMILY INC.
child_care_centers,304370115,CATALYST KIDS-HICKS CANYON,CATALYST FAMILY INC.,"PERATIA, NATALIE",(714) 544-3492,3817 VIEW PARK,IRVINE,CA,92602,ORANGE,6,140,LICENSED,11/23/2004,,5252025,3817 VIEW PARK,"3817 VIEW PARK, IRVINE",1,HIGH_VOLUME_LICENSEE; ,CATALYST FAMILY INC.
child_care_centers,304371461,CATALYST KIDS-HOLDER,CATALYST FAMILY INC.,BRENDA GARCIA,(714) 949-5933,9550 HOLDER STREET,BUENA PARK,CA,90620,ORANGE,6,35,CLOSED,11/18/2020,6/9/2023,5252025,9550 HOLDER STREET,"9550 HOLDER STREET, BUENA PARK",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,CATALYST FAMILY INC.
child_care_centers,304270835,CATALYST KIDS-LADERA,CATALYST FAMILY INC.,"HUND, ALYSHA",(714) 505-8098,2515 RAWLINGS WAY,TUSTIN,CA,92780,ORANGE,6,70,LICENSED,10/26/2001,,5252025,2515 RAWLINGS WAY,"2515 RAWLINGS WAY, TUSTIN",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,CATALYST FAMILY INC.
child_care_centers,434416999,CATALYST KIDS-LAKEWOOD,CATALYST FAMILY INC,DANIELLE MARTINEZ,(408) 769-4106,750 LAKECHIME DRIVE,SUNNYVALE,CA,94089,SANTA CLARA,7,70,LICENSED,8/12/2021,,5252025,750 LAKECHIME DRIVE,"750 LAKECHIME DRIVE, SUNNYVALE",2,DUPLICATE_ADDRESS; ,CATALYST FAMILY INC
child_care_centers,430709553,CATALYST KIDS-MONTCLAIRE,CATALYST FAMILY INC.,JANEL AFARO,(650) 965-7169,1160 ST. JOSEPH AVENUE,LOS ALTOS,CA,94024,SANTA CLARA,52,70,LICENSED,5/20/1987,,5252025,1160 ST JOSEPH AVENUE,"1160 ST JOSEPH AVENUE, LOS ALTOS",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,CATALYST FAMILY INC.
child_care_centers,304270834,CATALYST KIDS-MYFORD,CATALYST FAMILY INC.,"VILLARREAL, SITI",(714) 508-1480,3181 TREVINO DRIVE,IRVINE,CA,92602,ORANGE,6,105,LICENSED,6/6/2002,,5252025,3181 TREVINO DRIVE,"3181 TREVINO DRIVE, IRVINE",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,CATALYST FAMILY INC.
child_care_centers,304270425,CATALYST KIDS-NELSON,CATALYST FAMILY INC.,"CISNEROS, ANDREA",(714) 731-0111,14392 BROWNING AVENUE,TUSTIN,CA,92780,ORANGE,6,70,LICENSED,3/6/1997,,5252025,14392 BROWNING AVENUE,"14392 BROWNING AVENUE, TUSTIN",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,CATALYST FAMILY INC.
child_care_centers,304270879,CATALYST KIDS-NEWPORT HEIGHTS,CATALYST FAMILY INC.,"LEE, SION GLORIA",(949) 574-1411,300 E. 15TH STREET,NEWPORT BEACH,CA,92663,ORANGE,6,70,LICENSED,4/15/2002,,5252025,300 E 15TH STREET,"300 E 15TH STREET, NEWPORT BEACH",1,HIGH_VOLUME_LICENSEE; ,CATALYST FAMILY INC.
child_care_centers,304270959,CATALYST KIDS-OAK CREEK,CATALYST FAMILY INC.,"GARCIA, CYNTHIA",(949) 551-3275,1 DOVE CREEK,IRVINE,CA,92618,ORANGE,6,105,LICENSED,2/21/2003,,5252025,1 DOVE CREEK,"1 DOVE CREEK, IRVINE",1,HIGH_VOLUME_LICENSEE; ,CATALYST FAMILY INC.
child_care_centers,304270753,CATALYST KIDS-OAK VIEW,CATALYST FAMILY INC.,"ZIADEH, SAMIA",(714) 842-5814,17341 JACQUELYN LANE,HUNTINGTON BEACH,CA,92647,ORANGE,6,56,LICENSED,2/1/2001,,5252025,17341 JACQUELYN LANE,"17341 JACQUELYN LANE, HUNTINGTON BEACH",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,CATALYST FAMILY INC.
child_care_centers,304370640,CATALYST KIDS-ORCHARD HILLS,CATALYST FAMILY INC.,"PAGDANGANAN, ANN",(714) 734-3699,11555 CULVER DRIVE,IRVINE,CA,92602,ORANGE,6,105,LICENSED,8/26/2010,,5252025,11555 CULVER DRIVE,"11555 CULVER DRIVE, IRVINE",1,HIGH_VOLUME_LICENSEE; ,CATALYST FAMILY INC.
child_care_centers,304270423,CATALYST KIDS-PETERS CANYON,CATALYST FAMILY INC.,"MENDIZABAL, ALICIA",(714) 731-1779,26900 PETERS CANYON ROAD,TUSTIN,CA,92782,ORANGE,6,70,LICENSED,9/29/1997,,5252025,26900 PETERS CANYON ROAD,"26900 PETERS CANYON ROAD, TUSTIN",1,HIGH_VOLUME_LICENSEE; ,CATALYST FAMILY INC.
child_care_centers,304270836,CATALYST KIDS-RED HILL,CATALYST FAMILY INC.,LORETTA CARDENAS,(714) 508-4498,11911 RED HILL AVENUE,SANTA ANA,CA,92705,ORANGE,6,70,LICENSED,10/26/2001,,5252025,11911 RED HILL AVENUE,"11911 RED HILL AVENUE, SANTA ANA",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,CATALYST FAMILY INC.
child_care_centers,304270757,CATALYST KIDS-REID,CATALYST FAMILY INC.,"DOMINGUEZ, JUAN",(714) 484-4615,720 SOUTH WESTERN AVE.,ANAHEIM,CA,92804,ORANGE,6,70,CLOSED,12/19/2000,7/17/2023,5252025,720 SOUTH WESTERN AVE,"720 SOUTH WESTERN AVE, ANAHEIM",1,HIGH_VOLUME_LICENSEE; ,CATALYST FAMILY INC.
child_care_centers,304371447,CATALYST KIDS-SPRINGBROOK,CATALYST FAMILY INC.,"VILLAGOMEZ, MARGARITA",(949) 559-8388,655 SPRINGBROOK NORTH,IRVINE,CA,92614,ORANGE,6,70,LICENSED,9/28/2020,,5252025,655 SPRINGBROOK NORTH,"655 SPRINGBROOK NORTH, IRVINE",1,HIGH_VOLUME_LICENSEE; ,CATALYST FAMILY INC.
child_care_centers,304370562,CATALYST KIDS-STONEGATE,CATALYST FAMILY INC.,"HALL, LEXIE",(949) 552-1872,100 HONORS,IRVINE,CA,92620,ORANGE,6,177,LICENSED,9/9/2009,,5252025,100 HONORS,"100 HONORS, IRVINE",1,HIGH_VOLUME_LICENSEE; ,CATALYST FAMILY INC.
child_care_centers,304270320,CATALYST KIDS-SYCAMORE,CATALYST FAMILY INC.,"BALMACEDA, NURY",(714) 258-8524,1402 SYCAMORE AVENUE,TUSTIN,CA,92780,ORANGE,6,105,LICENSED,5/2/1997,,5252025,1402 SYCAMORE AVENUE,"1402 SYCAMORE AVENUE, TUSTIN",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,CATALYST FAMILY INC.
child_care_centers,300614059,CATALYST KIDS-TURTLE ROCK,CATALYST FAMILY INC.,"LINQUIST,MARSHA",(949) 854-5060,5151 AMALFI DRIVE,IRVINE,CA,92603,ORANGE,6,70,LICENSED,10/14/1992,,5252025,5151 AMALFI DRIVE,"5151 AMALFI DRIVE, IRVINE",1,HIGH_VOLUME_LICENSEE; ,CATALYST FAMILY INC.
child_care_centers,304270426,CATALYST KIDS-TUSTIN MEMORIAL,CATALYST FAMILY INC.,"BOSCH, MARIANA",(714) 731-2051,12712 BROWNING AVE. P1 & LIBRA,SANTA ANA,CA,92705,ORANGE,6,70,LICENSED,9/29/1997,,5252025,12712 BROWNING AVE P1 & LIBRA,"12712 BROWNING AVE P1 & LIBRA, SANTA ANA",1,HIGH_VOLUME_LICENSEE; ,CATALYST FAMILY INC.
child_care_centers,304270170,CATALYST KIDS-TUSTIN RANCH,CATALYST FAMILY INC.,"DANG, CATHY",(714) 573-9256,12950 ROBINSON DRIVE,TUSTIN,CA,92782,ORANGE,6,105,LICENSED,9/11/1995,,5252025,12950 ROBINSON DRIVE,"12950 ROBINSON DRIVE, TUSTIN",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,CATALYST FAMILY INC.
child_care_centers,304270269,CATALYST KIDS-UNIVERSITY PARK,CATALYST FAMILY INC.,KRISSW DELOS REYES BALTAZA,(949) 653-0352,4572 SANDBURG WAY (PORTABLE),IRVINE,CA,92612,ORANGE,6,70,LICENSED,9/16/1996,,5252025,4572 SANDBURG WAY (PORTABLE),"4572 SANDBURG WAY (PORTABLE), IRVINE",1,HIGH_VOLUME_LICENSEE; ,CATALYST FAMILY INC.
child_care_centers,304370319,CATALYST KIDS-VISTA VERDE,CATALYST FAMILY INC.,EMILIANO GUZMAN,(949) 726-0834,6 FEDERATION WAY,IRVINE,CA,92603,ORANGE,6,105,LICENSED,8/22/2007,,5252025,6 FEDERATION WAY,"6 FEDERATION WAY, IRVINE",1,HIGH_VOLUME_LICENSEE; ,CATALYST FAMILY INC.
child_care_centers,304370418,CATALYST KIDS-WOODBURY,CATALYST FAMILY INC.,"AHN, PETER",(949) 726-5120,125 GREAT LAWN,IRVINE,CA,92620,ORANGE,6,105,LICENSED,5/13/2008,,5252025,125 GREAT LAWN,"125 GREAT LAWN, IRVINE",1,HIGH_VOLUME_LICENSEE; ,CATALYST FAMILY INC.
