facility_type,facility_number,facility_name,licensee,facility_administrator,facility_telephone_number,facility_address,facility_city,facility_state,facility_zip,county_name,regional_office,facility_capacity,facility_status,license_first_date,closed_date,file_date
SINGLE LICENSED CHILD CARE CENTER,566216610,"PACIFIC CAMPS FAMILY RESOURCE,INC.","PACIFIC CAMPS FAMILY RESOURCE,INC.",KENNETH HARLEY,(805) 654-0686,4050 MARKET STREET,VENTURA,CA,93003,VENTURA,17,120,LICENSED,3/19/2024,,05252025
SINGLE LICENSED CHILD CARE CENTER,376105208,PACIFIC CUBS CHILDCARE CENTER AND ACADEMY,PACIFIC CUBS CHILDCARE CENTER AND ACADEMY LLC,KRISTEN MEADOR,(619) 791-6972,2291 MAIN STREET,RAMONA,CA,92065,SAN DIEGO,51,102,CLOSED,,4/25/2025,05252025
SINGLE LICENSED CHILD CARE CENTER,197495532,PACIFICA MONTESSORI SCHOOL,ELIZABETH VARGO,ELIZABETH VARGO,(310) 417-3087,6585 GREEN VALLEY CIR.,CULVER CITY,CA,90230,LOS ANGELES,30,72,PENDING,,,05252025
SINGLE LICENSED CHILD CARE CENTER,198021726,PAGE PRE-SCHOOL OF HANCOCK PARK,PAGE SCHOOL,PAT KLINDWORTH,(323) 463-5118,565 N. LARCHMONT BLVD.,LOS ANGELES,CA,90004,LOS ANGELES,33,80,PENDING,,,05252025
SINGLE LICENSED CHILD CARE CENTER,197495622,PALISADES JEWISH EARLY CHILDHOOD CENTER,CHABAD CORPORATION,CHANA HERTZBERG,(310) 383-6584,1537 FRANKLIN ST.,SANTA MONICA,CA,90404,LOS ANGELES,30,113,PENDING,,,05252025
SINGLE LICENSED CHILD CARE CENTER,195700486,PALISADES MONTESSORI CENTER,"JEMM CORPORATION, THE",ANGELA DE SILVA,(818) 974-9693,10497 WILSHIRE BLVD,LOS ANGELES,CA,90024,LOS ANGELES,58,61,LICENSED,2/13/2025,,05252025
SINGLE LICENSED CHILD CARE CENTER,195700316,PALISADES PRESBYTERIAN PRESCHOOL,PACIFIC PALISADES PRESBYTERIAN CHURCH,JULIE BACZEWSKI,(310) 454-0737,15821 W. SUNSET BLVD,PACIFIC PALISADES,CA,90272,LOS ANGELES,58,90,CLOSED,,2/24/2025,05252025
SINGLE LICENSED CHILD CARE CENTER,336301161,"PALM DESERT LEARNING TREE CENTER, THE","PALM DESERT LEARNING TREE CENTER, THE","MORWAY,ANGELA LOUISE",(760) 345-8100,42675 WASHINGTON STREET,PALM DESERT,CA,92211,RIVERSIDE,10,165,PENDING,,,05252025
SINGLE LICENSED CHILD CARE CENTER,336301052,PALMS ELEMENTARY SCHOOL,PERRIS ELEMENTARY SCHOOL DISTRICT,"PAYNE, YOLANDA",(951) 657-3118,255 E JARVIS STREET,PERRIS,CA,92570,RIVERSIDE,10,24,LICENSED,8/19/2024,,05252025
SINGLE LICENSED CHILD CARE CENTER,334846646,PALO VERDE COLLEGE CHILD DEVELOPMENT CENTER,PALO VERDE COMMUNITY COLLEGE,"ELMS, TAYLER",(760) 922-8714,141 S 2ND STREET,BLYTHE,CA,92225,RIVERSIDE,09,60,LICENSED,10/30/2024,,05252025
SINGLE LICENSED CHILD CARE CENTER,197495486,PALOS VERDES MONTESSORI ACADEMY,SUNLAND PALOS VERDES MONTESSORI INC,HARSHINI GUNASEKARA,(310) 541-2405,28451 INDIAN PEAK ROAD,RANCHO PALOS VERDES,CA,90274,LOS ANGELES,30,122,PENDING,,,05252025
SINGLE LICENSED CHILD CARE CENTER,045408519,PARADISE RIDGE CHILDREN'S CENTER,BUTTE COUNTY OFFICE OF EDUCATION,"FRANK, RACHEL",(530) 532-5643,6491 CLARK RD. RM 110,PARADISE,CA,95969,BUTTE,13,21,LICENSED,12/21/2024,,05252025
SINGLE LICENSED CHILD CARE CENTER,197750197,PARK MONTESSORI CHILDREN'S CENTER,PARK MONTESSORI CHILDREN'S CENTER INC,HANNAH PARK,(818) 367-5483,13130 HERRICK AVENUE,SYLMAR,CA,91342,LOS ANGELES,12,75,CLOSED,,3/26/2025,05252025
SINGLE LICENSED CHILD CARE CENTER,045408364,PARKVIEW ELC CHICO,"CONLEY, CHERYL","LANG, CHLOE",(530) 828-1128,500 ORIENT ST. SUITE 180,CHICO,CA,95928,BUTTE,13,48,LICENSED,1/19/2024,,05252025
SINGLE LICENSED CHILD CARE CENTER,198021311,PARTNERS FOR CHILD CARE,PARTNERS FOR CHILDCARE INC.,"CYPRIAN, CRYSTAL/JOY",(626) 274-8117,15302 E FRANCISQUITO AVENUE,LA PUENTE,CA,91744,LOS ANGELES,33,58,LICENSED,8/25/2024,,05252025
SINGLE LICENSED CHILD CARE CENTER,198021550,PASADENA CHRISTIAN PRESCHOOL,PASADENA CHRISTIAN PRESCHOOL,KOHAR JARLEKIAN,(626) 791-1277,1485 N LOS ROBLES AVE,PASADENA,CA,91104,LOS ANGELES,33,164,LICENSED,8/25/2024,,05252025
SINGLE LICENSED CHILD CARE CENTER,198021756,PASADENA WALDORF SCHOOL,PASADENA WALDORF SCHOOL,LAURA M CABRAL,(626) 765-9978,524 E ORANGE GROVE BLVD,PASADENA,CA,91104,LOS ANGELES,33,24,PENDING,,,05252025
SINGLE LICENSED CHILD CARE CENTER,198021686,PASADENA WALDORF SCHOOL,PASADENA WALDORF SCHOOL,LAURA M CABRAL,(626) 765-9978,2732 MONTROSE AVE,MONTROSE,CA,91020,LOS ANGELES,33,38,LICENSED,3/3/2025,,05252025
SINGLE LICENSED CHILD CARE CENTER,336301137,PATHWAYS LEARNING ACADEMY,"PATHWAYS LEARNING ACADEMY, LLC",MARGARITA TORRES,(951) 302-8498,44651 AVENIDA DE MISSIONES,TEMECULA,CA,92592,RIVERSIDE,10,90,LICENSED,4/25/2025,,05252025
SINGLE LICENSED CHILD CARE CENTER,198021352,PC FIRST STEPS EARLY HEAD START CENTER,PACIFIC CLINICS,JUDY FAY CASHELL,(818) 949-0019,1500 N. VERDUGO RD.,GLENDALE,CA,91208,LOS ANGELES,33,25,LICENSED,3/1/2024,,05252025
SINGLE LICENSED CHILD CARE CENTER,434417238,PEAK AVENUE MONTESSORI SCHOOL,"CALAVERAS MONTESSORI SCHOOL, INC",COLLEEN NOLL,(408) 772-6661,17738 PEAK AVENUE,MORGAN HILL,CA,95037,SANTA CLARA,07,48,LICENSED,2/21/2025,,05252025
SINGLE LICENSED CHILD CARE CENTER,195700388,PEAK PROGRAMS INC,PEAK PROGRAMS INC,SCOTT BARTHOLOMEW,(661) 219-5185,23456 WELBY WAY,WEST HILLS,CA,91307,LOS ANGELES,58,85,PENDING,,,05252025
SINGLE LICENSED CHILD CARE CENTER,195700333,PEAK PROGRAMS INC-LANAI ROAD ELEMENTARY SCHOOL,PEAK PROGRAMS INC,ALISSA RICKMON,(661) 219-5185,4241 LANAI ROAD,ENCINO,CA,91436,LOS ANGELES,58,61,LICENSED,8/12/2024,,05252025
SINGLE LICENSED CHILD CARE CENTER,376105189,PEARL MONTESSORI PRESCHOOL,"EDUCARE, INC",KELLY LHUNGAY,(858) 279-5437,5150 MURPHY CANYON ROAD #105,SAN DIEGO,CA,92123,SAN DIEGO,51,69,LICENSED,3/19/2025,,05252025
SINGLE LICENSED CHILD CARE CENTER,414005215,PENINSULA TEMPLE SHOLOM,PENINSULA TEMPLE SHOLOM,ALLISON STECKLEY,(650) 697-2279,1655 SEBASTIAN DRIVE,BURLINGAME,CA,94010,SAN MATEO,05,164,PENDING,,,05252025
SINGLE LICENSED CHILD CARE CENTER,198400960,PEQUENAS HUELLAS,DILCIA L COTO,DILCIA L COTO,(323) 533-8028,2828 W JEFFERSON BLVD,LOS ANGELES,CA,90018,LOS ANGELES,54,30,LICENSED,9/3/2024,,05252025
SINGLE LICENSED CHILD CARE CENTER,566217012,PERSEVERANCE CHRISTIAN ACADEMY,PERSEVERANCE CHRISTIAN ACADEMY CORPORATION,KIMBERLY COUCHMAN,(818) 577-3334,101 N. SKYLINE DRIVE,THOUSAND OAKS,CA,91362,VENTURA,17,96,LICENSED,8/12/2024,,05252025
SINGLE LICENSED CHILD CARE CENTER,013423794,PETER PAN ACADEMY,LITTLE HEARTS ALAMEDA LLC,THERESA CLEMENT,(949) 299-7263,3171 MECARTNEY ROAD,ALAMEDA,CA,94502,ALAMEDA,02,74,PENDING,,,05252025
SINGLE LICENSED CHILD CARE CENTER,013423793,PETER PAN SCHOOL,LITTLE HEARTS ALAMEDA LLC,JULIA DEMAURI,(949) 299-7263,2100 MARINER SQUARE DRIVE,ALAMEDA,CA,94501,ALAMEDA,02,125,PENDING,,,05252025
SINGLE LICENSED CHILD CARE CENTER,414005205,PFS-INTERCOMMUNAL SURVIVAL PRESCHOOL,PENINSULA FAMILY SERVICE,JENNIFER HILL,(650) 403-4300,713 SECOND AVENUE,SAN MATEO,CA,94401,SAN MATEO,05,28,PENDING,,,05252025
SINGLE LICENSED CHILD CARE CENTER,566217046,PHOENIX RANCH SCHOOL & CAMP,ES CAL II LLC,VICKY DE LEON,(805) 527-7764,4974 COCHRAN ROAD,SIMI VALLEY,CA,93063,VENTURA,17,245,PENDING,,,05252025
SINGLE LICENSED CHILD CARE CENTER,376701583,PINE VALLEY PRESCHOOL,CRYSTAL KREMENSKY,CRYSTAL KREMENSKY,(619) 473-9022,7454 PINE BOULEVARD,PINE VALLEY,CA,91962,SAN DIEGO,20,28,CLOSED,,9/11/2024,05252025
SINGLE LICENSED CHILD CARE CENTER,545601039,PINKHAM ELEMENTARY SCHOOL,VUSD-PINKHAM ELEMENTARY,"MCLAIN, MARGARET",(559) 730-7853,2200 E TULARE AVE,VISALIA,CA,93292,TULARE,57,24,LICENSED,8/7/2024,,05252025
SINGLE LICENSED CHILD CARE CENTER,197495477,PIPER PRESCHOOL,PIPER SCHOOL EDUCATION LLC,CRYSTAL BILTZ,(310) 451-4600,807 ARIZONA AVENUE,SANTA MONICA,CA,90401,LOS ANGELES,30,191,LICENSED,9/23/2024,,05252025
SINGLE LICENSED CHILD CARE CENTER,195700317,PIPER ROBERTSON PRESCHOOL,PIPER ROBERTSON LLC,HANA WEINSTOCK,(310) 201-4900,1475 S.ROBERTSON BLVD.,LOS ANGELES,CA,90035,LOS ANGELES,58,182,LICENSED,6/17/2024,,05252025
SINGLE LICENSED CHILD CARE CENTER,125408568,PITTER PATTER DAYCARE,IRISA CRISTINO,"CRISTINO, IRISA",(925) 487-7193,2900 HARRIS ST,EUREKA,CA,95503,HUMBOLDT,13,20,LICENSED,5/15/2025,,05252025
SINGLE LICENSED CHILD CARE CENTER,073409633,PITTSBURG CHILD DEVELOPMENT CENTER,"SPANISH SPEAKING UNITY COUNCIL OF ALAMEDA CO., INC","ARENAS, LUIS",(510) 931-0901,204 ODESSA AVENUE,PITTSBURG,CA,94565,CONTRA COSTA,02,16,PENDING,,,05252025
SINGLE LICENSED CHILD CARE CENTER,198021410,PLANET PRESCHOOL & INFANT CENTER,"PLANET PRESCHOOL & PLAYGROUND, INC.","MENA, JUDY",(626) 279-5482,4977 SANTA ANITA AVE,TEMPLE CITY,CA,91780,LOS ANGELES,33,120,LICENSED,8/19/2024,,05252025
SINGLE LICENSED CHILD CARE CENTER,155601030,PLANZ PRESCHOOL,GREENFIELD UNION SCHOOL DISTRICT,"PENA, ANNA",(661) 527-6526,2400 PLANZ RD,BAKERSFIELD,CA,93304,KERN,57,48,LICENSED,3/11/2024,,05252025
SINGLE LICENSED CHILD CARE CENTER,197750214,"PLAY PLACE EARLY LEARNING CENTER, THE","PLAY PLACE ELC, THE",WENDY RUIZ,(661) 755-7536,23023 HILSE LANE,SANTA CLARITA,CA,91321,LOS ANGELES,12,39,PENDING,,,05252025
SINGLE LICENSED CHILD CARE CENTER,197750189,"PLAY PLACE EARLY LEARNING CENTER, THE","PLAY PLACE EARLY LEARNING CENTER, THE",SANDRA CULINI-REZA,(661) 383-0400,2040 HASLEY CANYON ROAD,CASTAIC,CA,91384,LOS ANGELES,12,149,CLOSED,,10/1/2024,05252025
SINGLE LICENSED CHILD CARE CENTER,073409591,"POINT PLAYHOUSE, THE","POINT PLAYHOUSE LLC, THE",LAURIECE MILLS,(510) 258-7364,11154 SAN PABLO AVE,EL CERRITO,CA,94530,CONTRA COSTA,02,19,LICENSED,7/12/2024,,05252025
SINGLE LICENSED CHILD CARE CENTER,574501169,PORTSIDE MONTESSORI,"HERNANDEZ, MELINDA & SMITH, MAUREEN","DELGADO, RACHEL",(916) 372-7838,2700 LINDEN ROAD,WEST SACRAMENTO,CA,95691,YOLO,53,80,LICENSED,12/2/2024,,05252025
SINGLE LICENSED CHILD CARE CENTER,197495479,PORTUGUESE BEND NURSERY SCHOOL,PORTUGUESE BEND NURSERY SCHOOL,SANDY HOLDERMAN,(310) 612-2503,32201 FORRESTAL DR,RANCHO PALOS VERDES,CA,90275,LOS ANGELES,30,30,PENDING,,,05252025
SINGLE LICENSED CHILD CARE CENTER,384004958,POTRERO KIDS PRESCHOOL,PREFUND.ORG,YARENA / NATHAN,(415) 550-3300,810 ILLINOIS STREET,SAN FRANCISCO,CA,94107,SAN FRANCISCO,05,84,PENDING,,,05252025
SINGLE LICENSED CHILD CARE CENTER,198401249,PRECIOUS LAMB PRESCHOOL,PRECIOUS LAMB PRESCHOOL,CHERI BAZLEY,(562) 243-1715,1250 PACIFIC AVE,LONG BEACH,CA,90813,LOS ANGELES,54,101,PENDING,,,05252025
SINGLE LICENSED CHILD CARE CENTER,394501398,PRECIOUS MEMORIES CHILDCARE,OM SCHOOL LLC,"CASTANEDA, ABRICA",(209) 951-5437,6311 PACIFIC AVENUE,STOCKTON,CA,95207,SAN JOAQUIN,53,50,LICENSED,3/31/2025,,05252025
SINGLE LICENSED CHILD CARE CENTER,015700665,PRIDE IN LEARNING MONTESSORI OF SAN LEANDRO,PRIDE IN LEARNING MONTESSORI LAKE MERRITT,AMBER LAMB,(510) 408-8180,911 DOWLING STREET,SAN LEANDRO,CA,94577,ALAMEDA,52,18,PENDING,,,05252025
SINGLE LICENSED CHILD CARE CENTER,198021639,PRIME TIME SPORTS CAMP AT ELYSIAN HEIGHTS ES,"PCS ENTERPRISES, INC. DBA PRIME TIME SPORTS CAMP","GEORGE, KRISTINE",(310) 397-4236,1562 BAXTER ST,LOS ANGELES,CA,90026,LOS ANGELES,33,90,LICENSED,4/23/2025,,05252025
SINGLE LICENSED CHILD CARE CENTER,197495461,PRIME TIME SPORTS CAMPS AT SHORT AVE ES,PCS ENTERPRISES INC. DBA PRIME TIME SPORTS CAMP,PETER STRAUS,(310) 838-7872,12814 MAXELLA AVENUE,LOS ANGELES,CA,90066,LOS ANGELES,30,110,PENDING,,,05252025
SINGLE LICENSED CHILD CARE CENTER,503810278,PRIMEROS PASOS PRESCHOOL,ANA MARIA CORONA,ANA M CORONA,(209) 324-1206,1147 R ST,NEWMAN,CA,95360,STANISLAUS,04,19,LICENSED,7/22/2024,,05252025
SINGLE LICENSED CHILD CARE CENTER,015700690,PRIMROSE SCHOOL OF LIVERMORE,"LIVERMORE SCHOOLS, INC.","BEGUM, ELORA",(925) 215-7372,2901 LAS POSITAS ROAD,LIVERMORE,CA,94551,ALAMEDA,52,188,PENDING,,,05252025
SINGLE LICENSED CHILD CARE CENTER,073409620,PRIMROSE SCHOOL OF WALNUT CREEK EAST,SAMINA KURJI & AARIF KURJI,VANDANA ANAND,(925) 214-3877,2291 OAK GROVE ROAD,WALNUT CREEK,CA,94598,CONTRA COSTA,02,211,LICENSED,2/25/2025,,05252025
SINGLE LICENSED CHILD CARE CENTER,304371709,PRIMUS STUDENT ACADEMY,PRIMUS GLOBAL EDUCATION INC,"OH, KYUNGMI",(714) 336-2818,6071 HOMEWOOD AVENUE,BUENA PARK,CA,90621,ORANGE,06,24,LICENSED,4/29/2025,,05252025
SINGLE LICENSED CHILD CARE CENTER,336300989,PRINCE OF PEACE PRESCHOOL,PRINCE OF PEACE PRESCHOOL,"CORONADO, LUCY",(951) 925-9798,701 N SANDERSON AVENUE,HEMET,CA,92545,RIVERSIDE,10,86,LICENSED,7/15/2024,,05252025
SINGLE LICENSED CHILD CARE CENTER,343626834,PRISTINE CHILDREN'S LEARNING ACADEMY,PRISTINE CHILDREN'S LEARNING ACADEMY LLC,"TURNER, SHANNON",(916) 627-6040,4650 MACK ROAD,SACRAMENTO,CA,95823,SACRAMENTO,03,60,PENDING,,,05252025
SINGLE LICENSED CHILD CARE CENTER,304371722,PRODIGY MONTESSORI CYPRESS,PRODIGY MONTESSORI LLC,"GOVINDASWAMY, MOHANAPRIYA",(949) 381-1582,8271 GAY STREET,CYPRESS,CA,90630,ORANGE,06,45,LICENSED,1/15/2025,,05252025
SINGLE LICENSED CHILD CARE CENTER,198021460,PUENTE AVE PRESCHOOL ICC,PUENTE AVE PRESCHOOL ICC LLC,"NGUYEN, KIMBERLY",(626) 277-9700,14046 DONALDALE ST,LA PUENTE,CA,91746,LOS ANGELES,33,50,PENDING,,,05252025
SINGLE LICENSED CHILD CARE CENTER,376701543,PURPOSE DRIVEN DAYCARE,PURPOSE DRIVEN DAYCARE LLC,MYMIONA JOHNSON,(619) 340-6440,5825 IMPERIAL AVE,SAN DIEGO,CA,92114,SAN DIEGO,20,39,LICENSED,2/23/2024,,05252025
SINGLE LICENSED CHILD CARE CENTER,545601048,PUSD PRESCHOOL ACADEMY,PORTERVILLE UNIFIED SCHOOL DISTRICT,REBECCA DELLA,(559) 783-8564,914 PIONEER AVE,PORTERVILLE,CA,93257,TULARE,57,50,LICENSED,11/6/2024,,05252025
SINGLE LICENSED CHILD CARE CENTER,444416890,QUAIL HOLLOW MONTESSORI,"KINSPIRATION, INC.",CHERYL MCGOWEN,(831) 335-4710,187 LAUREL DR,FELTON,CA,95066,SANTA CRUZ,07,49,LICENSED,1/31/2025,,05252025
SINGLE LICENSED CHILD CARE CENTER,015700647,"QUARRY LANE SCHOOL, THE","QUARRY LANE SCHOOL, THE",KATIE WARREN,(925) 462-6300,4444B BLACK AVE,PLEASANTON,CA,94566,ALAMEDA,52,28,CLOSED,,8/5/2024,05252025
SINGLE LICENSED CHILD CARE CENTER,435700773,RAINBOW CHILDHOOD EDUCATION CENTER,RAINBOW CHILDHOOD EDUCATION CENTER,LAKSHIMI SHANMUGACANAGARI,(408) 781-8428,158 S MAIN ST,MILPITAS,CA,95035,SANTA CLARA,52,78,LICENSED,2/25/2025,,05252025
SINGLE LICENSED CHILD CARE CENTER,336301322,RAINBOW COUNTRY DAY,"ROPER,STEPHANY","ROPER,STEPHANY",(603) 489-3205,31765 TEMECULA PARKWAY #G,TEMECULA,CA,92592,RIVERSIDE,10,84,PENDING,,,05252025
SINGLE LICENSED CHILD CARE CENTER,304371719,"RANCHO VIEJO SCHOOL, THE","RANCHO VIEJO SCHOOL, INC., THE","WARKENTIEN, DEBBIE",(949) 459-0199,29782 AVENIDA DE LAS BANDERAS,RANCHO STA MARGARITA,CA,92688,ORANGE,06,120,PENDING,,,05252025
SINGLE LICENSED CHILD CARE CENTER,198021670,RAYUELA SCHOOL INC.,RAYUELA SCHOOL INC.,OLGA LILIANA MARTINEZ,(626) 318-3492,6338 N FIGUEROA ST,LOS ANGELES,CA,90042,LOS ANGELES,33,41,LICENSED,2/20/2025,,05252025
SINGLE LICENSED CHILD CARE CENTER,334846605,RCOE NORTE VISTA CHILD DEVELOPMENT CENTER,RIVERSIDE COUNTY SUPERINTENDENT OF SCHOOLS,"RAMIREZ, ITZCHELL",(951) 600-5617,6585 CREST AVE,RIVERSIDE,CA,92503,RIVERSIDE,09,23,CLOSED,,4/8/2025,05252025
SINGLE LICENSED CHILD CARE CENTER,434416881,REACH MONTESSORI PRESCHOOL,REACH ACADEMY INC.,JIAN DENG,(408) 272-8888,2490 STORY ROAD,SAN JOSE,CA,95122,SANTA CLARA,07,57,LICENSED,4/7/2024,,05252025
SINGLE LICENSED CHILD CARE CENTER,545601038,REAGAN PRESCHOOL,LINDSAY UNIFIED SCHOOL DISTRICT,"DORIA, CHERI",(559) 562-8523,340 N HARVARD AVE,LINDSAY,CA,93247,TULARE,57,72,LICENSED,7/24/2024,,05252025
SINGLE LICENSED CHILD CARE CENTER,313625275,RED BARN ACADEMY,RED BARN ACADEMY,"THATCHER, STACI",(916) 741-2485,3330 CHISOM TRAIL,LOOMIS,CA,95650,PLACER,03,30,LICENSED,3/15/2024,,05252025
SINGLE LICENSED CHILD CARE CENTER,197495422,REDONDO BEACH MONTESSORI SCHOOL,"AJDC, INC.",MARY MELLONE,(310) 316-6759,22410 PALOS VERDES BLVD,TORRANCE,CA,90505,LOS ANGELES,30,122,LICENSED,10/17/2024,,05252025
SINGLE LICENSED CHILD CARE CENTER,414005146,REDWOOD CHURCH PRESCHOOL,REDWOOD CHURCH,KAREENA CAMPBELL,(650) 562-7611,901 MADISON AVENUE,REDWOOD CITY,CA,94061,SAN MATEO,05,82,LICENSED,9/13/2024,,05252025
SINGLE LICENSED CHILD CARE CENTER,414005232,REDWOOD CITY CHILD DEVELOPMENT PROGRAM,REDWOOD CITY CHILD DEVELOPMENT PROGRAM,KIRI FLUETSCH,(650) 780-7538,2600 MIDDLEFIELD ROAD,REDWOOD CITY,CA,94063,SAN MATEO,05,20,PENDING,,,05252025
SINGLE LICENSED CHILD CARE CENTER,125408508,REDWOOD LEARNERS PRESCHOOL HARRISON,HUMBOLDT COUNTY OFFICE OF EDUCATION,"LOVE, KELLY",(707) 806-0806,1807 HARRISON AVE,EUREKA,CA,95501,HUMBOLDT,13,32,PENDING,,,05252025
SINGLE LICENSED CHILD CARE CENTER,414005136,"REDWOODS INTERNATIONAL MONTESSORI, THE",REDWOODS INT'L MONTESSORI HOUSE OF CHILDREN INC.,ANNAGI LILES,(650) 366-9859,2000 WOODSIDE ROAD #3,REDWOOD CITY,CA,94061,SAN MATEO,05,48,LICENSED,1/23/2025,,05252025
SINGLE LICENSED CHILD CARE CENTER,165601040,REEF-SUNSET STATE PRESCHOOL-TES,REEF SUNSET USD,"GONZALEZ, PATRICIA",(559) 717-0050,1000 S UNION AVE,AVENAL,CA,93204,KINGS,57,45,LICENSED,10/3/2024,,05252025
SINGLE LICENSED CHILD CARE CENTER,384004934,REGGIO PRESCHOOL,"REGGIO PRESCHOOL, INC.",JORDAN TOLEDO,(415) 871-3630,3886 17TH STREET,SAN FRANICSCO,CA,94114,SAN FRANCISCO,05,26,PENDING,,,05252025
SINGLE LICENSED CHILD CARE CENTER,334846693,RENU HOPE FOUNDATION,RENU HOPE FOUNDATION,"SIMMS, JEANETTE",(951) 663-2276,802 BEAUMONT AVE,BEAUMONT,CA,92223,RIVERSIDE,09,24,PENDING,,,05252025
SINGLE LICENSED CHILD CARE CENTER,336301045,RENU HOPE FOUNDATION-44071,RENU HOPE FOUNDATION,"MORA-GOMEZ, ALEJANDRA",(951) 845-3816,44071 CLINTON STREET,INDIO,CA,92201,RIVERSIDE,10,60,LICENSED,1/2/2025,,05252025
SINGLE LICENSED CHILD CARE CENTER,198021532,RIBET ACADEMY PRE-SCHOOL,RONALD DAUZAT,"DAUZAT, RONALD",(323) 344-4330,2911 N. SAN FERNANDO RD,LOS ANGELES,CA,90065,LOS ANGELES,33,60,CLOSED,,1/8/2025,05252025
SINGLE LICENSED CHILD CARE CENTER,434417195,RIDDER PARK EARLY LEARNING CENTER HS,SANTA CLARA COUNTY OFFICE OF EDUCATION HS/SPP,RENEE GARCIA,(408) 573-3004,1290 RIDDER PARK DRIVE,SAN JOSE,CA,95131,SANTA CLARA,07,36,CLOSED,,3/25/2025,05252025
SINGLE LICENSED CHILD CARE CENTER,493010717,RISE AND SHINE CHILD CARE CENTERS & FSA,RISE AND SHINE CHILD CARE CENTERS & FAMILY SRV AGY,CARY RICH,(707) 293-9795,5435 SNYDER LANE,ROHNERT PARK,CA,94928,SONOMA,01,24,PENDING,,,05252025
SINGLE LICENSED CHILD CARE CENTER,376701562,RISING STAR PRESCHOOL,HEALTHY SOLUTIONS,DIANA HURTADO,(619) 603-1370,3040 FAIRMOUNT AVE,SAN DIEGO,CA,92105,SAN DIEGO,20,18,CLOSED,,3/5/2024,05252025
SINGLE LICENSED CHILD CARE CENTER,376701565,RISING STAR PRESCHOOL,HEALTHY SOLUTIONS,MONICA MARTINEZ,(619) 603-1370,2930 HOWARD AVE,SAN DIEGO,CA,92104,SAN DIEGO,20,29,LICENSED,9/25/2024,,05252025
SINGLE LICENSED CHILD CARE CENTER,376701567,RISING STAR PRESCHOOL,HEALTY SOLUTIONS,DIANA HURTADO,(619) 603-1370,5005 WILLOWS RD SPC J-107,ALPINE,CA,91901,SAN DIEGO,20,42,CLOSED,,2/7/2025,05252025
SINGLE LICENSED CHILD CARE CENTER,376105176,RISING STAR PRESCHOOL,HEALTHY SOLUTIONS,MONICA MARTINEZ,(619) 603-1370,9449 WINTER GARDENS BOULEVARD,LAKESIDE,CA,92040,SAN DIEGO,51,40,LICENSED,2/21/2025,,05252025
SINGLE LICENSED CHILD CARE CENTER,013423766,RISING SUN MONTESSORI SCHOOL,"RISING SUN MONTESSORI PRESCHOOL, INC",GLORIA PINEDA,(510) 528-6041,1089 SAN PABLO AVE,ALBANY,CA,94706,ALAMEDA,02,6,CLOSED,,4/28/2025,05252025
SINGLE LICENSED CHILD CARE CENTER,343625855,RIVER CITY EARLY LEARNING CENTER MLC,RIVER CITY EARLY LEARNING CENTERMLC,JESSICA DAWSON-BROWN,(916) 691-6420,651 BANNON STREET #800,SACRAMENTO,CA,95811,SACRAMENTO,03,144,LICENSED,9/19/2024,,05252025
SINGLE LICENSED CHILD CARE CENTER,503810263,ROBERTSON ROAD CHILDREN'S CENTER,MODESTO CITY SCHOOLS,"LOPEZ ROMO, GUILLERMO",(209) 574-1625,1111 HAMMOND ST,MODESTO,CA,95351,STANISLAUS,04,72,LICENSED,3/19/2024,,05252025
SINGLE LICENSED CHILD CARE CENTER,304371733,ROBIN HOOD MONTESSORI SCHOOL,"SQUARE ONE, INC","PATEL, LITA",(949) 364-6342,27500 MARGUERITE PKWY #6,MISSION VIEJO,CA,92692,ORANGE,06,93,PENDING,,,05252025
SINGLE LICENSED CHILD CARE CENTER,376105181,ROLANDO CHURCH PRESCHOOL,EASTLAKE COMMUNITY CHURCH OF CHULA VISTA,ENYD PONCE DE LEON,(619) 604-2250,6747 AMHERST STREET,SAN DIEGO,CA,92115,SAN DIEGO,51,84,CLOSED,,8/8/2024,05252025
SINGLE LICENSED CHILD CARE CENTER,214005718,ROSS COTTAGE NURSERY SCHOOL,MICHELLE ZOILA SHAFFER,JUNE FRIEDMAN,(415) 785-3926,802 COLLEGE AVENUE,KENTFIELD,CA,94904,MARIN,05,15,LICENSED,4/4/2025,,05252025
SINGLE LICENSED CHILD CARE CENTER,435700775,ROYAL KIDS DEVELOPMENT CENTER,C3 CHURCH SILICON VALLEY INC,UWIMANA MIDDLETON,(415) 828-1907,2440 LEGHORN STREET,MOUNTAIN VIEW,CA,94043,SANTA CLARA,52,24,CLOSED,,1/6/2025,05252025
SINGLE LICENSED CHILD CARE CENTER,435700769,ROYAL KIDS DEVELOPMENT CENTER,C3 CHURCH OF SILICON VALLEY,"MIDDLETON, UWIMANA",(415) 828-1907,2440 LEGHORN STREET,MOUNTAIN VIEW,CA,94043,SANTA CLARA,52,24,CLOSED,,3/7/2024,05252025
SINGLE LICENSED CHILD CARE CENTER,197495379,ROYAL LEARNING CENTER,ROYAL LEARNING CENTER INC,NDIDI DURUHESIE,(323) 242-8010,7861 S. NORMANDIE AVE,LOS ANGELES,CA,90044,LOS ANGELES,30,40,LICENSED,12/12/2024,,05252025
