facility_type,facility_number,facility_name,licensee,facility_administrator,facility_telephone_number,facility_address,facility_city,facility_state,facility_zip,county_name,regional_office,facility_capacity,facility_status,license_first_date,closed_date,file_date
family_child_care_homes,410518348,"SHAMUEL, MICHELE","SHAMUEL, MICHELE","SHAMUEL, MICHELE",(650) 400-7887,Unavailable,REDWOOD CITY,CA,94062,SAN MATEO,5,12,CLOSED,6/12/1992,6/29/2023,5252025
family_child_care_homes,343624795,"SHOTWELL, KATHRYN","SHOTWELL, KATHRYN","SHOTWELL, KATHRYN",(916) 212-1201,Unavailable,SACRAMENTO,CA,95834,SACRAMENTO,3,12,CLOSED,,4/27/2023,5252025
family_child_care_homes,197417371,SHULER FAMILY CHILD CARE,"SHULER, QUANISHA","SHULER, QUANISHA",(323) 245-4169,Unavailable,LOS ANGELES,CA,90047,LOS ANGELES,30,12,CLOSED,9/23/2010,9/19/2022,5252025
family_child_care_homes,191220682,SILVA FAMILY DAY CARE,"SILVA, SHAMALI","SILVA, SHAMALI",(818) 348-7147,Unavailable,CANOGA PARK,CA,91304,LOS ANGELES,58,12,CLOSED,12/8/1995,9/30/2020,5252025
family_child_care_homes,566200528,SILVA FAMILY DAY CARE HOME,SILVA ANTONIA & MARCO,SILVA                 A,(805) 487-7137,Unavailable,OXNARD,CA,93030,VENTURA,17,12,CLOSED,5/13/1990,,5252025
family_child_care_homes,566201753,SILVIA FAMILY DAY CARE HOME,SILVIA NORMA,SILVIA                N,(805) 373-5878,Unavailable,THOUSAND OAKS,CA,91362,VENTURA,17,12,CLOSED,11/6/1991,,5252025
family_child_care_homes,191608438,SIMPSON FAMILY DAY CARE,"SIMPSON, SHELLEY","SIMPSON, SHELLEY",(310) 316-5130,Unavailable,TORRANCE,CA,90503,LOS ANGELES,30,12,CLOSED,10/7/1992,4/17/2024,5252025
family_child_care_homes,566200683,SINGH FAMILY DAY CARE HOME,SINGH RAJANDA,SINGH                 R,(805) 986-2146,Unavailable,OXNARD,CA,93033,VENTURA,17,12,CLOSED,1/17/1992,,5252025
family_child_care_homes,125408086,"SLADE, TAMMY FAMILY CHILD CARE HOME","SLADE, TAMMY","SLADE, TAMMY",(707) 407-6463,Unavailable,FORTUNA,CA,95540,HUMBOLDT,13,12,CLOSED,6/10/2022,4/17/2023,5252025
family_child_care_homes,304314033,"SLUCHENKOV, VLADISLAV","SLUCHENKOV, VLADISLAV","SLUCHENKOV, VLADISLAV",(949) 705-8163,Unavailable,IRVINE,CA,92620,ORANGE,6,12,CLOSED,7/12/2022,3/10/2025,5252025
family_child_care_homes,334845811,SMITH-GUARDADO FAMILY CHILD CARE,"SMITH-GUARDADO, ALISHA",ALISHA SMITH-GUARDADO,(760) 590-6097,Unavailable,RIVERSIDE,CA,92501,RIVERSIDE,9,12,CLOSED,3/12/2020,2/28/2025,5252025
family_child_care_homes,483010214,"SMITH-WINSTON, ANGELEKA FCCH","SMITH-WINSTON, ANGELEKA","SMITH-WINSTON, ANGELEKA",(415) 504-5177,Unavailable,VALLEJO,CA,94589,SOLANO,1,10,ON PROBATION,7/6/2022,,5252025
family_child_care_homes,483010853,"SMITH-WINSTON, ANGELEKA FCCH","SMITH-WINSTON, ANGELEKA","SMITH-WINSTON, ANGELEKA",(415) 504-5177,Unavailable,VALLEJO,CA,94589,SOLANO,1,10,PENDING,,,5252025
family_child_care_homes,192004916,SMITH FAMILY CHILD CARE,"SMITH, LORA FORD","SMITH, LORA FORD",(323) 373-9490,Unavailable,LOS ANGELES,CA,90007,LOS ANGELES,54,12,INACTIVE,1/19/2001,,5252025
family_child_care_homes,136609023,"SMITH, CAROL FAMILY DAY CARE","SMITH, CAROL & HARLEY","SMITH, CAROL",(760) 355-1015,Unavailable,IMPERIAL,CA,92251,IMPERIAL,20,12,CLOSED,5/22/1995,3/18/2023,5252025
family_child_care_homes,304202679,"SMITH, MYRA","SMITH, MYRA","SMITH, MYRA",(949) 858-6653,Unavailable,TRABUCO CANYON,CA,92679,ORANGE,6,12,CLOSED,3/11/1997,8/25/2021,5252025
family_child_care_homes,197493790,SONG FAMILY CHILD CARE,"SONG, LEI","SONG, LEI",(310) 903-0256,Unavailable,LOS ANGELES,CA,90045,LOS ANGELES,30,12,CLOSED,6/12/2018,8/13/2021,5252025
family_child_care_homes,566200946,SOTO DAY CARE HOME,SOTO BELIA,SOTO                  B,(805) 486-6928,Unavailable,OXNARD,CA,93033,VENTURA,17,12,CLOSED,1/12/1988,,5252025
family_child_care_homes,130805729,"SOTO, VALENTIA FAMILY CHILD CARE","SOTO, VALENTINA","SOTO, VALENTINA",(760) 412-0621,Unavailable,BRAWLEY,CA,92227,IMPERIAL,20,12,CLOSED,12/14/1987,5/27/2022,5252025
family_child_care_homes,566200816,SPANDRIO FAMILY DAY CARE HOME,SPANDRIO TERESA,SPANDRIO              T,(805) 484-3695,Unavailable,CAMARILLO,CA,93010,VENTURA,17,12,CLOSED,4/20/1994,,5252025
family_child_care_homes,181373919,"STAFFORD, LAURA FAMILY CHILD CARE HOME","STAFFORD, LAURA L.","STAFFORD, LAURA L.",(530) 257-5773,Unavailable,SUSANVILLE,CA,96130,LASSEN,13,12,INACTIVE,1/13/1992,,5252025
family_child_care_homes,191605608,STANBERRY FAMILY DAY CARE,"STANBERRY, MABLE ALICE","STANBERRY, MABLE ALICE",(310) 327-7261,Unavailable,GARDENA,CA,90247,LOS ANGELES,30,12,INACTIVE,1/28/1991,,5252025
family_child_care_homes,197416253,STEVENSON FAMILY CHILD CARE,"STEVENSON, FREDA RENEE","STEVENSON, FREDA R.",(747) 234-8110,Unavailable,LOS ANGELES,CA,90047,LOS ANGELES,30,12,INACTIVE,5/15/2009,,5252025
family_child_care_homes,10213409,"STEVENS, ANITA","STEVENS, ANITA","STEVENS, ANITA",(510) 522-1834,Unavailable,ALAMEDA,CA,94501,ALAMEDA,2,12,CLOSED,2/5/1991,6/30/2020,5252025
family_child_care_homes,410504116,"STONEY, ALBERTHA","STONEY, ALBERTHA","STONEY, ALBERTHA",(650) 595-5577,Unavailable,SAN CARLOS,CA,94070,SAN MATEO,5,12,CLOSED,2/25/1982,1/19/2024,5252025
family_child_care_homes,370815003,"STONE, KIM FAMILY CHILD CARE","STONE, KIM","STONE, KIM",(619) 445-0595,Unavailable,ALPINE,CA,91901,SAN DIEGO,20,12,CLOSED,5/14/1991,10/8/2020,5252025
family_child_care_homes,372015796,"STORC, TERESA FAMILY CHILD CARE","STORC, TERESA",TERESA STORC,(760) 752-1970,Unavailable,SAN MARCOS,CA,92069,SAN DIEGO,51,12,CLOSED,3/19/1992,2/28/2025,5252025
family_child_care_homes,483001590,STUMBAUGH FAMILY CHILD CARE HOME,"STUMBAUGH, CHERYL AND KENNETH","STUMBAUGH, CHERYL",(707) 422-7016,Unavailable,FAIRFIELD,CA,94533,SOLANO,1,12,CLOSED,1/6/1997,11/29/2020,5252025
family_child_care_homes,191605320,STURGIS FAMILY DAY CARE,"STURGIS, SUSAN","STURGIS, SUSAN",(310) 973-0476,Unavailable,HAWTHORNE,CA,90250,LOS ANGELES,30,12,CLOSED,8/6/1990,8/1/2023,5252025
family_child_care_homes,566201337,ST. PETER FAMILY DAY CARE HOME,ST. PETER LINDA,ST. PETER             L,(805) 527-7211,Unavailable,SIMI VALLEY,CA,93065,VENTURA,17,12,CLOSED,3/22/1990,,5252025
family_child_care_homes,434402965,"SUNDAS, SAMINA","SUNDAS, SAMINA","SUNDAS, SAMINA",(650) 387-1994,Unavailable,PALO ALTO,CA,94306,SANTA CLARA,52,12,INACTIVE,1/7/1998,,5252025
family_child_care_homes,70211407,"SZARMACH, FELICIA & MARIA, POWLAK, JADWIGA","SZARMACH, FELICIA & MARIA, POWLAK, JADWIGA","SZARMACH, FELICIA & MARIA,",(925) 639-7612,Unavailable,CONCORD,CA,94518,CONTRA COSTA,2,12,CLOSED,7/6/1990,4/22/2024,5252025
family_child_care_homes,390314556,"TAYLOR, DEBRA","TAYLOR, DEBRA","TAYLOR, DEBRA",(209) 403-9490,Unavailable,STOCKTON,CA,95207,SAN JOAQUIN,53,12,CLOSED,10/23/1990,10/17/2023,5252025
family_child_care_homes,198015842,THOMAS FAMILY CHILD CARE,"THOMAS, MARIE","THOMAS, MARIE",(323) 399-9311,Unavailable,LOS ANGELES,CA,90003,LOS ANGELES,54,12,CLOSED,6/9/2010,1/3/2024,5252025
family_child_care_homes,566200633,THOMPSON'S FAMILY DAY CARE HOME,THOMPSON SUE & WELDON,THOMPSON              S,(805) 525-6754,Unavailable,SANTA PAULA,CA,93060,VENTURA,17,12,CLOSED,10/2/1988,,5252025
family_child_care_homes,13411665,"THORNES, MARYANN","THORNES, MARYANN",MARYANN THORNES,(510) 482-2532,Unavailable,OAKLAND,CA,94602,ALAMEDA,2,12,CLOSED,8/16/1996,8/15/2022,5252025
family_child_care_homes,191804664,"TORRES, CHRISTINA FAMILY DAY CARE","TORRES, CHRISTINA","TORRES, CHRISTINA",(323) 222-5647,Unavailable,LOS ANGELES,CA,90032,LOS ANGELES,33,12,CLOSED,5/31/1991,9/28/2022,5252025
family_child_care_homes,150408448,TOSTI FAMILY DAY CARE,"TOSTI, CONNIE & DANIEL","TOSTI, CONNIE",(661) 833-8824,Unavailable,BAKERSFIELD,CA,93313,KERN,57,12,CLOSED,2/18/1994,2/1/2021,5252025
family_child_care_homes,434416570,"TRAN, VIVIAN","TRAN, VIVIAN",VIVIAN TRAN,(408) 382-9427,Unavailable,SAN JOSE,CA,95123,SANTA CLARA,7,12,CLOSED,5/20/2024,12/30/2024,5252025
family_child_care_homes,197400311,TROSCLAIR FAMILY DAY CARE,"TROSCLAIR, LAUREN & MARY","TROSCLAIR, MARY & LAUREN",(323) 939-1890,Unavailable,LOS ANGELES,CA,90035,LOS ANGELES,58,12,CLOSED,7/15/1994,12/13/2024,5252025
family_child_care_homes,566200947,TURLEY FAMILY DAY CARE HOME,TURLEY MARGIE,TURLEY                M,(805) 522-8353,Unavailable,SIMI VALLEY,CA,93063,VENTURA,17,12,CLOSED,6/7/1990,,5252025
family_child_care_homes,191232710,TYSON FAMILY DAY CARE,"TYSON, BRENDA","TYSON, BRENDA",(626) 864-4366,Unavailable,PASADENA,CA,91103,LOS ANGELES,33,12,CLOSED,11/12/1993,9/27/2022,5252025
family_child_care_homes,191601596,URBANK FAMILY DAY CARE,"URBANK, LYNDA","URBANK, LYNDA",(310) 283-7231,Unavailable,HAWTHORNE,CA,90250,LOS ANGELES,30,12,CLOSED,6/19/1987,3/20/2024,5252025
family_child_care_homes,192004980,VALENCIA FAMILY CHILD CARE,"VALENCIA, VIRGINIA","VALENCIA, VIRGINIA",(323) 734-3790,Unavailable,LOS ANGELES,CA,90018,LOS ANGELES,54,12,CLOSED,11/13/2000,5/30/2022,5252025
family_child_care_homes,198016384,VAZQUEZ FAMILY CHILD CARE,"VAZQUEZ, PRICILLA","VASQUEZ, PRISCILLA",(323) 255-1208,Unavailable,LOS ANGELES,CA,90042,LOS ANGELES,33,12,CLOSED,7/29/2011,2/24/2022,5252025
family_child_care_homes,372013185,"VEERKAMP, AZUCENA FAMILY CHILD CARE","VEERKAMP, AZUCENA & JEROME",AZUCENA VEERKAMP,(858) 271-1371,Unavailable,SAN DIEGO,CA,92126,SAN DIEGO,51,12,CLOSED,4/10/1981,9/20/2023,5252025
family_child_care_homes,191595844,VILLA FAMILY DAY CARE,"VILLA, THERESA","VILLA, THERESA",(626) 966-1471,Unavailable,WEST COVINA,CA,91790,LOS ANGELES,33,12,CLOSED,1/31/1990,9/30/2021,5252025
family_child_care_homes,197418231,VINDEL FAMILY CHILD CARE,"VINDEL, SOPHIA","VINDEL, SOPHIA",(323) 251-1557,Unavailable,LOS ANGELES,CA,90044,LOS ANGELES,30,12,CLOSED,4/30/2012,10/31/2020,5252025
family_child_care_homes,566201145,VINGREN FAMILY DAY CARE HOME,VINGREN FAITH,VINGREN               F,(805) 487-6834,Unavailable,PORT HUENEME,CA,93041,VENTURA,17,12,CLOSED,3/20/1993,,5252025
family_child_care_homes,566200693,VINOKUR FAMILY DAY CARE HOME,VINOKUR HEDY,VINOKUR               H,(497) 728-8288,Unavailable,THOUSAND OAKS,CA,91360,VENTURA,17,12,CLOSED,9/7/1986,,5252025
family_child_care_homes,73406721,"VLORIE, YOLANDA","VLORIE, YOLANDA","VLORIE, YOLANDA",(510) 393-4052,Unavailable,BRENTWOOD,CA,94513,CONTRA COSTA,2,12,CLOSED,3/16/2010,9/8/2023,5252025
family_child_care_homes,410506820,"VORRISES, MAVRA & GEORGE","VORRISES, MAVRA & GEORGE","VORRISES, MAURA",(650) 574-7177,Unavailable,FOSTER CITY,CA,94404,SAN MATEO,5,12,CLOSED,3/9/1976,6/2/2023,5252025
family_child_care_homes,197700155,WADE FAMILY CHILD CARE,"WADE, ROBIN",ROBIN WADE,(661) 860-2364,Unavailable,LANCASTER,CA,93534,LOS ANGELES,12,11,CLOSED,12/3/2018,3/11/2021,5252025
family_child_care_homes,191222234,WADHWANI FAMILY DAY CARE,"WADHWANI, RENU","WADHWANI, RENU",(818) 368-2715,Unavailable,GRANADA HILLS,CA,91344,LOS ANGELES,58,12,CLOSED,3/11/1988,11/19/2024,5252025
family_child_care_homes,10216412,"WANZO, BRIDGET","WANZO, BRIDGET","WANZO, BRIDGET",(510) 385-2280,Unavailable,OAKLAND,CA,94605,ALAMEDA,2,12,CLOSED,10/24/1994,8/16/2023,5252025
family_child_care_homes,10211653,"WARD, DIXIE","WARD, DIXIE","WARD, DIXIE",(510) 841-8951,Unavailable,OAKLAND,CA,94609,ALAMEDA,2,12,CLOSED,9/12/1988,11/2/2021,5252025
family_child_care_homes,70206465,"WATSON, BEATRIX","WATSON, BEATRIX","WATSON, BEATRIX",(510) 234-8013,Unavailable,RICHMOND,CA,94804,CONTRA COSTA,2,12,INACTIVE,,,5252025
family_child_care_homes,566201361,WHITE FAMILY DAY CARE HOME,WHITE DONNA,WHITE                 D,(805) 526-6658,Unavailable,SIMI VALLEY,CA,93065,VENTURA,17,12,CLOSED,7/13/1992,,5252025
family_child_care_homes,372010199,"WHITE, JENNIFER FAMILY CHILD CARE","WHITE, JENNIFER",JENNIFER WHITE,(858) 270-6325,Unavailable,SAN DIEGO,CA,92117,SAN DIEGO,51,12,INACTIVE,3/29/1989,,5252025
family_child_care_homes,455407996,"WHITE, LINDA FAMILY CHILD CARE HOME","WHITE, LINDA","WHITE, LINDA",(530) 999-1824,Unavailable,REDDING,CA,96003,SHASTA,13,12,CLOSED,,4/4/2022,5252025
family_child_care_homes,410506878,"WICKSTROM, SHIRLEY","WICKSTROM, SHIRLEY","WICKSTROM, SHIRLEY",(650) 573-0877,Unavailable,SAN MATEO,CA,94403,SAN MATEO,5,12,CLOSED,1/26/1988,12/13/2021,5252025
family_child_care_homes,191807559,WILLIAMS FAMILY CHILD CARE,TARON WILLIAMS,TARON WILLIAMS,(323) 777-3540,Unavailable,LOS ANGELES,CA,90044,LOS ANGELES,30,12,CLOSED,9/14/1995,3/25/2025,5252025
family_child_care_homes,380506399,"WILLIAMS, SUSAN P.","WILLIAMS, SUSAN P.","WILLIAMS, SUSAN P.",(415) 609-6300,Unavailable,SAN FRANCISCO,CA,94114,SAN FRANCISCO,5,12,CLOSED,7/18/1994,7/23/2021,5252025
family_child_care_homes,370815668,"WILLIAMS, THEODORA FAMILY CHILD CARE","WILLIAMS, THEODORA & STEPHEN",THEODORA WILLIAMS,(619) 670-1201,Unavailable,EL CAJON,CA,92019,SAN DIEGO,51,12,CLOSED,6/9/1992,9/1/2023,5252025
family_child_care_homes,121371112,"WOOLLEY, LINDA FAMILY CHILD CARE HOME","WOOLLEY, LINDA","WOOLLEY, LINDA",(707) 768-3059,Unavailable,HYDESVILLE,CA,95547,HUMBOLDT,13,12,CLOSED,6/9/1987,12/8/2022,5252025
family_child_care_homes,197408766,WRIGHT FAMILY CHILD CARE,"WRIGHT, SANDRA JANE","WRIGHT, SANDRA",(310) 838-9403,Unavailable,LOS ANGELES,CA,90034,LOS ANGELES,30,12,CLOSED,12/3/2002,7/16/2021,5252025
family_child_care_homes,70212680,"YANOVSKY, KLAVDYA AND ELYA","YANOVSKY, KLAVDYA","YANOVSKY, KLAVDYA",(925) 639-3777,Unavailable,PLEASANT HILL,CA,94523,CONTRA COSTA,2,12,INACTIVE,7/6/1992,,5252025
family_child_care_homes,198002036,"YIP KUANG, HUI TING FAMILY DAY CARE","YIP KUANG, HUI TING","YIP KUANG, HUI TING",(213) 250-3990,Unavailable,LOS ANGELES,CA,90012,LOS ANGELES,33,12,CLOSED,5/8/1996,5/1/2024,5252025
family_child_care_homes,435700331,"YOGASUNDRAM, SAJINI","YOGASUNDRAM, SAJINI","YOGASUNDRAM, SAJINI",(215) 279-2900,Unavailable,MOUNTAIN VIEW,CA,94041,SANTA CLARA,52,9,CLOSED,7/16/2021,8/27/2024,5252025
family_child_care_homes,566200813,ZAMBAS FAMILY DAY CARE HOME,ZAMBAS VIKENTIA,ZAMBAS                V,(805) 987-6709,Unavailable,CAMARILLO,CA,93010,VENTURA,17,12,CLOSED,8/20/1988,,5252025
family_child_care_homes,480104969,"ZANDIE, ANN FAMILY CHILD CARE HOME","ZANDIE, ANN JEANNETTE","ZANDIE, ANN",(707) 745-6909,Unavailable,BENICIA,CA,94510,SOLANO,1,12,INACTIVE,12/28/1982,,5252025
family_child_care_homes,191800554,ZIMMERMAN FAMILY DAY CARE,"ZIMMERMAN, LORELEI","ZIMMERMAN, LORELEI",(323) 779-0244,Unavailable,LOS ANGELES,CA,90047,LOS ANGELES,30,12,INACTIVE,12/2/1995,10/3/2024,5252025
