facility_type,facility_number,facility_name,licensee,facility_administrator,facility_telephone_number,facility_address,facility_city,facility_state,facility_zip,county_name,regional_office,facility_capacity,facility_status,license_first_date,closed_date,file_date,address_normalized,full_address,fraud_score,fraud_flags,licensee_normalized,license_year
family_child_care_homes,15700122,"NANDI, BITASTA & NANDI BISWAS, BITAN","NANDI, BITASTA & NANDI BISWAS, BITAN","NANDI, BITASTA",(626) 277-7932,Unavailable,FREMONT,CA,94538,ALAMEDA,52,14,LICENSED,2020-06-01,,5252025,UNAVAILABLE,"UNAVAILABLE, FREMONT",2,DUPLICATE_ADDRESS; ,"NANDI, BITASTA & NANDI BISWAS, BITAN",2020.0
family_child_care_homes,376100728,"NAQEEBI, QANDI FAMILY CHILD CARE","NAQEEBI, QANDI",QANDI NAQEEBI,(619) 536-6172,Unavailable,EL CAJON,CA,92020,SAN DIEGO,51,14,LICENSED,2021-05-04,,5252025,UNAVAILABLE,"UNAVAILABLE, EL CAJON",2,DUPLICATE_ADDRESS; ,"NAQEEBI, QANDI",2021.0
family_child_care_homes,376101274,"NAQEEBI, SAHILA FAMILY CHILD CARE","NAQEEBI, SAHILA",SAHILA NAQEEBI,(619) 820-2956,Unavailable,EL CAJON,CA,92020,SAN DIEGO,51,14,LICENSED,2022-10-11,,5252025,UNAVAILABLE,"UNAVAILABLE, EL CAJON",2,DUPLICATE_ADDRESS; ,"NAQEEBI, SAHILA",2022.0
family_child_care_homes,103911487,"NARANJO, CAROLINA FAMILY CHILD CARE","NARANJO, CAROLINA","NARANJO, CAROLINA",(559) 929-2739,Unavailable,CLOVIS,CA,93619,FRESNO,4,14,LICENSED,2021-08-16,,5252025,UNAVAILABLE,"UNAVAILABLE, CLOVIS",2,DUPLICATE_ADDRESS; ,"NARANJO, CAROLINA",2021.0
family_child_care_homes,283009917,"NARVAEZ, GABRIELA FCCH","NARVAEZ, GABRIELA","NARVAEZ, GABRIELA",(707) 363-1555,Unavailable,NAPA,CA,94559,NAPA,1,14,LICENSED,2020-09-09,,5252025,UNAVAILABLE,"UNAVAILABLE, NAPA",2,DUPLICATE_ADDRESS; ,"NARVAEZ, GABRIELA",2020.0
family_child_care_homes,73409051,"NASCIMENTO, LUCIARA","NASCIMENTO, LUCIARA","NASCIMENTO, LUCIARA",(415) 240-1378,Unavailable,PINOLE,CA,94564,CONTRA COSTA,2,14,LICENSED,2020-04-30,,5252025,UNAVAILABLE,"UNAVAILABLE, PINOLE",2,DUPLICATE_ADDRESS; ,"NASCIMENTO, LUCIARA",2020.0
family_child_care_homes,197494522,NASIBYAN FAMILY CHILD CARE,GAYANE NASIBYAN,GAYANE NASIBYAN,(818) 903-2703,Unavailable,VAN NUYS,CA,91405,LOS ANGELES,58,14,LICENSED,2020-06-05,,5252025,UNAVAILABLE,"UNAVAILABLE, VAN NUYS",2,DUPLICATE_ADDRESS; ,GAYANE NASIBYAN,2020.0
family_child_care_homes,394500677,"NASIRI, JAMILA","NASIRI, JAMILA",JAMILA NASIRI,(619) 305-6122,Unavailable,MANTECA,CA,95337,SAN JOAQUIN,53,14,LICENSED,2022-09-14,,5252025,UNAVAILABLE,"UNAVAILABLE, MANTECA",2,DUPLICATE_ADDRESS; ,"NASIRI, JAMILA",2022.0
family_child_care_homes,376100686,"NASPOLINI, ADRIANA FAMILY CHILD CARE","NASPOLINI, ADRIANA",ADRIANA NASPOLINI,(619) 398-7697,Unavailable,SAN DIEGO,CA,92110,SAN DIEGO,51,12,LICENSED,2021-03-30,,5252025,UNAVAILABLE,"UNAVAILABLE, SAN DIEGO",2,DUPLICATE_ADDRESS; ,"NASPOLINI, ADRIANA",2021.0
family_child_care_homes,334846118,NAVA-DE LEON FAMILY CHILD CARE,"NAVA-DE LEON, LAURA","NAVA-DE LEON, LAURA",(760) 698-4696,Unavailable,COACHELLA,CA,92236,RIVERSIDE,10,14,LICENSED,2021-10-13,,5252025,UNAVAILABLE,"UNAVAILABLE, COACHELLA",2,DUPLICATE_ADDRESS; ,"NAVA-DE LEON, LAURA",2021.0
family_child_care_homes,336300482,NAVA DE LEON FAMILY CHILD CARE,"NAVA DE LEON, JUDITH AND NAVA, DORA","NAVA DE LEON, JUDITH",(442) 933-2571,Unavailable,THERMAL,CA,92274,RIVERSIDE,10,14,LICENSED,2022-05-02,,5252025,UNAVAILABLE,"UNAVAILABLE, THERMAL",2,DUPLICATE_ADDRESS; ,"NAVA DE LEON, JUDITH AND NAVA, DORA",2022.0
family_child_care_homes,198020942,NAVARRETE FAMILY CHILD CARE,ERIKA WENDY NAVARRETE,"NAVARERETE, ERIKA",(626) 539-6201,Unavailable,EL MONTE,CA,91733,LOS ANGELES,33,14,LICENSED,2021-11-29,,5252025,UNAVAILABLE,"UNAVAILABLE, EL MONTE",2,DUPLICATE_ADDRESS; ,ERIKA WENDY NAVARRETE,2021.0
family_child_care_homes,198400701,NAVARRO FAMILY CHILD CARE,LUISA FERNANDA NAVARRO,"NAVARRO, LUISA",(562) 338-6617,Unavailable,HAWAIIAN GARDENS,CA,90716,LOS ANGELES,54,14,LICENSED,2022-12-29,,5252025,UNAVAILABLE,"UNAVAILABLE, HAWAIIAN GARDENS",2,DUPLICATE_ADDRESS; ,LUISA FERNANDA NAVARRO,2022.0
family_child_care_homes,197494406,NAVARRO FAMILY CHILD CARE,BELINDA NAVARRO,"NAVARRO, BELINDA",(818) 219-4297,Unavailable,VAN NUYS,CA,91401,LOS ANGELES,58,14,LICENSED,2020-01-13,,5252025,UNAVAILABLE,"UNAVAILABLE, VAN NUYS",2,DUPLICATE_ADDRESS; ,BELINDA NAVARRO,2020.0
family_child_care_homes,103911833,"NAVARRO, ESTHER FAMILY CHILD CARE","NAVARRO, ESTHER","NAVARRO, ESTHER",(559) 375-4301,Unavailable,FRESNO,CA,93722,FRESNO,4,14,LICENSED,2022-07-27,,5252025,UNAVAILABLE,"UNAVAILABLE, FRESNO",2,DUPLICATE_ADDRESS; ,"NAVARRO, ESTHER",2022.0
family_child_care_homes,444416061,"NAVARRO, NORMA","NAVARRO, NORMA","NAVARRO, NORMA",(831) 227-9160,Unavailable,WATSONVILLE,CA,95076,SANTA CRUZ,7,14,LICENSED,2022-05-23,,5252025,UNAVAILABLE,"UNAVAILABLE, WATSONVILLE",2,DUPLICATE_ADDRESS; ,"NAVARRO, NORMA",2022.0
family_child_care_homes,304313878,"NAVARRO, NUBIA & PARRA, RAFAEL","NAVARRO, NUBIA & PARRA, RAFAEL","NAVARRO, N & PARRA, R",(714) 867-3748,Unavailable,ANAHEIM,CA,92805,ORANGE,6,14,LICENSED,2021-05-08,,5252025,UNAVAILABLE,"UNAVAILABLE, ANAHEIM",2,DUPLICATE_ADDRESS; ,"NAVARRO, NUBIA & PARRA, RAFAEL",2021.0
family_child_care_homes,75700233,"NAYAK, USHA","NAYAK, USHA","NAYAK, USHA",(408) 865-1125,Unavailable,SAN RAMON,CA,94583,CONTRA COSTA,52,14,LICENSED,2021-07-26,,5252025,UNAVAILABLE,"UNAVAILABLE, SAN RAMON",2,DUPLICATE_ADDRESS; ,"NAYAK, USHA",2021.0
family_child_care_homes,343624396,"NAZAMI, HUSAY","NAZAMI, HUSAY","NAZAMI, HUSAY",(916) 272-6212,Unavailable,SACRAMENTO,CA,95821,SACRAMENTO,3,14,LICENSED,2022-11-04,,5252025,UNAVAILABLE,"UNAVAILABLE, SACRAMENTO",2,DUPLICATE_ADDRESS; ,"NAZAMI, HUSAY",2022.0
family_child_care_homes,376100555,"NAZARI, KHATIMA & NAZARI, AZIM FAMILY CHILD CARE","NAZARI, KHATIMA & NAZARI, AZIM FAMILY CHILD CARE",KHATIMA N. & AZIM N.,(619) 536-5725,Unavailable,EL CAJON,CA,92021,SAN DIEGO,51,14,LICENSED,2020-10-26,,5252025,UNAVAILABLE,"UNAVAILABLE, EL CAJON",2,DUPLICATE_ADDRESS; ,"NAZARI, KHATIMA & NAZARI, AZIM FAMILY CHILD CARE",2020.0
family_child_care_homes,343624033,"NAZARI, NASEMEH","NAZARI, NASEMEH",NASEMEH NAZARI,(279) 867-9835,Unavailable,NORTH HIGHLANDS,CA,95660,SACRAMENTO,3,14,LICENSED,2021-09-01,,5252025,UNAVAILABLE,"UNAVAILABLE, NORTH HIGHLANDS",2,DUPLICATE_ADDRESS; ,"NAZARI, NASEMEH",2021.0
family_child_care_homes,503911462,"NAZARPOUR, DENA FAMILY CHILD CARE","NAZARPOUR, DENA","NAZARPOUR, DENA",(209) 202-6480,Unavailable,TURLOCK,CA,95382,STANISLAUS,4,14,LICENSED,2021-03-29,,5252025,UNAVAILABLE,"UNAVAILABLE, TURLOCK",2,DUPLICATE_ADDRESS; ,"NAZARPOUR, DENA",2021.0
family_child_care_homes,198021147,NAZEYAN FAMILY CHILD CARE,ROZA NAZEYAN,"NAZEYAN, ROZA",(747) 257-8592,Unavailable,GLENDALE,CA,91201,LOS ANGELES,33,14,LICENSED,2022-12-12,,5252025,UNAVAILABLE,"UNAVAILABLE, GLENDALE",2,DUPLICATE_ADDRESS; ,ROZA NAZEYAN,2022.0
family_child_care_homes,343624382,"NAZRABI, KHALIDA",KHALIDA NAZRABI,"NAZRABI, KHALIDA",(916) 706-8092,Unavailable,SACRAMENTO,CA,95834,SACRAMENTO,3,14,LICENSED,2022-06-24,,5252025,UNAVAILABLE,"UNAVAILABLE, SACRAMENTO",2,DUPLICATE_ADDRESS; ,KHALIDA NAZRABI,2022.0
family_child_care_homes,394500696,"NAZ, ANEELA","NAZ, ANEELA","NAZ, ANEELA",(209) 269-9572,Unavailable,STOCKTON,CA,95210,SAN JOAQUIN,53,14,LICENSED,2022-11-23,,5252025,UNAVAILABLE,"UNAVAILABLE, STOCKTON",2,DUPLICATE_ADDRESS; ,"NAZ, ANEELA",2022.0
family_child_care_homes,566216256,NEALLY-SPORTATO FAMILY CHILD CARE,"NEALLY-SPORTATO, SHAUNA",SHAUNA NEALLY-SPORTATO,(805) 453-0832,Unavailable,MOORPARK,CA,93021,VENTURA,17,14,LICENSED,2022-03-02,,5252025,UNAVAILABLE,"UNAVAILABLE, MOORPARK",2,DUPLICATE_ADDRESS; ,"NEALLY-SPORTATO, SHAUNA",2022.0
family_child_care_homes,343624612,"NEBRES, DEMA","NEBRES, DEMA","NEBRES, DEMA",(510) 209-7653,Unavailable,FOLSOM,CA,95630,SACRAMENTO,3,14,LICENSED,2022-11-17,,5252025,UNAVAILABLE,"UNAVAILABLE, FOLSOM",2,DUPLICATE_ADDRESS; ,"NEBRES, DEMA",2022.0
family_child_care_homes,15700178,"NECHAYEVA, MARINA",MARINA NECHAYEVA,"NECHAYEVA, MARINA",(510) 495-9022,Unavailable,FREMONT,CA,94538,ALAMEDA,52,14,LICENSED,2020-10-20,,5252025,UNAVAILABLE,"UNAVAILABLE, FREMONT",2,DUPLICATE_ADDRESS; ,MARINA NECHAYEVA,2020.0
family_child_care_homes,376100548,"NEDELJKOVIC, ANA FAMILY CHILD CARE","NEDELJKOVIC, ANA",ANA NEDELJKOVIC,(858) 699-3575,Unavailable,SAN DIEGO,CA,92117,SAN DIEGO,51,14,LICENSED,2020-10-20,,5252025,UNAVAILABLE,"UNAVAILABLE, SAN DIEGO",2,DUPLICATE_ADDRESS; ,"NEDELJKOVIC, ANA",2020.0
family_child_care_homes,125408059,"NEVAREZ, NAOMY FAMILY CHILD CARE HOME","NEVAREZ, NAOMY","NEVAREZ, NAOMY",(707) 601-1463,Unavailable,MCKINLEYVILLE,CA,95519,HUMBOLDT,13,14,LICENSED,2022-03-21,,5252025,UNAVAILABLE,"UNAVAILABLE, MCKINLEYVILLE",2,DUPLICATE_ADDRESS; ,"NEVAREZ, NAOMY",2022.0
family_child_care_homes,45407781,"NEWTON, AMBER FAMILY CHILD CARE HOME","NEWTON, AMBER","NEWTON, AMBER",(530) 809-1377,Unavailable,CHICO,CA,95973,BUTTE,13,14,LICENSED,2020-07-29,,5252025,UNAVAILABLE,"UNAVAILABLE, CHICO",2,DUPLICATE_ADDRESS; ,"NEWTON, AMBER",2020.0
family_child_care_homes,15700339,"NGUYEN, HOA","NGUYEN, HOA","NGUYEN, HOA",(650) 443-8188,Unavailable,HAYWARD,CA,94545,ALAMEDA,52,14,LICENSED,2022-05-09,,5252025,UNAVAILABLE,"UNAVAILABLE, HAYWARD",2,DUPLICATE_ADDRESS; ,"NGUYEN, HOA",2022.0
family_child_care_homes,493010145,"NGUYEN, HOANG & MATTHEW FCCH","NGUYEN, HOANG & MATTHEW","NGUYEN, HOANG & MATTHEW",(707) 303-6417,Unavailable,PETALUMA,CA,94954,SONOMA,1,14,LICENSED,2022-05-31,,5252025,UNAVAILABLE,"UNAVAILABLE, PETALUMA",2,DUPLICATE_ADDRESS; ,"NGUYEN, HOANG & MATTHEW",2022.0
family_child_care_homes,434416469,"NGUYEN, MAGDALENE","NGUYEN, MAGDALENE",MAGDALENE NGUYEN,(408) 238-9351,Unavailable,SAN JOSE,CA,95121,SANTA CLARA,7,14,LICENSED,2021-03-16,,5252025,UNAVAILABLE,"UNAVAILABLE, SAN JOSE",2,DUPLICATE_ADDRESS; ,"NGUYEN, MAGDALENE",2021.0
family_child_care_homes,304313900,"NGUYEN, THUY","NGUYEN, THUY","NGUYEN, THUY",(714) 360-8577,Unavailable,GARDEN GROVE,CA,92843,ORANGE,6,14,LICENSED,2021-05-28,,5252025,UNAVAILABLE,"UNAVAILABLE, GARDEN GROVE",2,DUPLICATE_ADDRESS; ,"NGUYEN, THUY",2021.0
family_child_care_homes,434416261,"NGUYEN, VAN","NGUYEN, VAN",VAN NGUYEN,(408) 913-5071,Unavailable,SAN JOSE,CA,95121,SANTA CLARA,7,14,LICENSED,2020-08-27,,5252025,UNAVAILABLE,"UNAVAILABLE, SAN JOSE",2,DUPLICATE_ADDRESS; ,"NGUYEN, VAN",2020.0
family_child_care_homes,198400392,NICHOLS & LAWRENCE FAMILY CHILD CARE,DALTON NICHOLS & TYKISHA LAWRENCE,D. NICHOLS & T. LAWRENCE,(424) 221-1035,Unavailable,COMPTON,CA,90222,LOS ANGELES,54,14,LICENSED,2021-06-24,,5252025,UNAVAILABLE,"UNAVAILABLE, COMPTON",2,DUPLICATE_ADDRESS; ,DALTON NICHOLS & TYKISHA LAWRENCE,2021.0
family_child_care_homes,435700334,"NIJHAWAN, RHYTHM","NIJHAWAN, RHYTHM","NIJHAWAN, RHYTHM",(408) 806-9842,Unavailable,MILPITAS,CA,95035,SANTA CLARA,52,14,LICENSED,2021-05-10,,5252025,UNAVAILABLE,"UNAVAILABLE, MILPITAS",2,DUPLICATE_ADDRESS; ,"NIJHAWAN, RHYTHM",2021.0
family_child_care_homes,197495042,NIK FAMILY CHILD CARE,BITA NIK,BITA NIK,(818) 926-2140,Unavailable,WOODLAND HILLS,CA,91367,LOS ANGELES,58,14,LICENSED,2022-08-12,,5252025,UNAVAILABLE,"UNAVAILABLE, WOODLAND HILLS",2,DUPLICATE_ADDRESS; ,BITA NIK,2022.0
family_child_care_homes,434416724,"NISHIMUTA, YOKO","NISHIMUTA, YOKO","YOKO, NISHIMUTA",(408) 460-4714,Unavailable,SAN JOSE,CA,95124,SANTA CLARA,7,14,LICENSED,2021-06-17,,5252025,UNAVAILABLE,"UNAVAILABLE, SAN JOSE",2,DUPLICATE_ADDRESS; ,"NISHIMUTA, YOKO",2021.0
family_child_care_homes,198020941,NONINYAN FAMILY CHILD CARE,RITA NONINYAN,"NONINYAN, RITA",(818) 730-0047,Unavailable,GLENDALE,CA,91204,LOS ANGELES,33,14,LICENSED,2021-10-21,,5252025,UNAVAILABLE,"UNAVAILABLE, GLENDALE",2,DUPLICATE_ADDRESS; ,RITA NONINYAN,2021.0
family_child_care_homes,304313747,"NOORI, HOMEIRA","NOORI, HOMEIRA","NOORI, HOMEIRA",(858) 733-1713,Unavailable,LAKE FOREST,CA,92630,ORANGE,6,14,LICENSED,2020-04-22,,5252025,UNAVAILABLE,"UNAVAILABLE, LAKE FOREST",2,DUPLICATE_ADDRESS; ,"NOORI, HOMEIRA",2020.0
family_child_care_homes,376100997,"NOORI, SHAMSHAD & ASADULLAH FAMILY CHILD CARE","NOORI, SHAMSHAD & ASADULLAH",SHAMSHAD & ASADULLAH NOORI,(619) 844-7496,Unavailable,EL CAJON,CA,92021,SAN DIEGO,51,14,LICENSED,2022-04-14,,5252025,UNAVAILABLE,"UNAVAILABLE, EL CAJON",2,DUPLICATE_ADDRESS; ,"NOORI, SHAMSHAD & ASADULLAH",2022.0
family_child_care_homes,376101174,"NOORZAI, MARIA FAMILY CHILD CARE","NOORZAI, MARIA",MARIA NOORZAI,(619) 654-2522,Unavailable,SANTEE,CA,92071,SAN DIEGO,51,14,LICENSED,2022-09-15,,5252025,UNAVAILABLE,"UNAVAILABLE, SANTEE",2,DUPLICATE_ADDRESS; ,"NOORZAI, MARIA",2022.0
family_child_care_homes,426216003,NORIEGA FAMILY CHILD CARE,"NORIEGA, CRISTINA NAVARRO",CRISTINA N NORIEGA,(805) 922-6313,Unavailable,SANTA MARIA,CA,93454,SANTA BARBARA,17,14,LICENSED,2020-11-19,,5252025,UNAVAILABLE,"UNAVAILABLE, SANTA MARIA",2,DUPLICATE_ADDRESS; ,"NORIEGA, CRISTINA NAVARRO",2020.0
family_child_care_homes,198400586,NORMAN FAMILY CHILD CARE,ROBIN NORMAN,ROBIN NORMAN,(310) 658-9658,Unavailable,CARSON,CA,90746,LOS ANGELES,54,14,LICENSED,2022-09-06,,5252025,UNAVAILABLE,"UNAVAILABLE, CARSON",2,DUPLICATE_ADDRESS; ,ROBIN NORMAN,2022.0
family_child_care_homes,343623496,"NORMAN, LATASHA","NORMAN, LATASHA","NORMAN, LATASHA",(916) 397-6221,Unavailable,SACRAMENTO,CA,95823,SACRAMENTO,3,14,LICENSED,2020-02-11,,5252025,UNAVAILABLE,"UNAVAILABLE, SACRAMENTO",2,DUPLICATE_ADDRESS; ,"NORMAN, LATASHA",2020.0
family_child_care_homes,434416007,"NOURI, KOBRA","NOURI, KOBRA",KOBRA NOURI,(408) 705-3693,Unavailable,SAN JOSE,CA,95123,SANTA CLARA,7,14,LICENSED,2021-06-16,,5252025,UNAVAILABLE,"UNAVAILABLE, SAN JOSE",2,DUPLICATE_ADDRESS; ,"NOURI, KOBRA",2021.0
family_child_care_homes,434416286,"NOVOA DUQUE, JOSUE","NOVOA DUQUE, JOSUE","NOVOA DUQUE, JOSUE",(575) 791-8359,Unavailable,SUNNYVALE,CA,94087,SANTA CLARA,7,14,LICENSED,2020-12-28,,5252025,UNAVAILABLE,"UNAVAILABLE, SUNNYVALE",2,DUPLICATE_ADDRESS; ,"NOVOA DUQUE, JOSUE",2020.0
family_child_care_homes,426216157,NOVOA FCC AKA ANABEL'S FAMILY DAY CARE,"NOVOA,ANABEL",ANABEL NOVOA,(805) 922-4192,Unavailable,SANTA MARIA,CA,93454,SANTA BARBARA,17,14,LICENSED,2021-10-01,,5252025,UNAVAILABLE,"UNAVAILABLE, SANTA MARIA",2,DUPLICATE_ADDRESS; ,"NOVOA,ANABEL",2021.0
family_child_care_homes,198020564,NUNEZ CERVANTES FAMILY CHILD CARE,ALEJANDRA NUNEZ CERVANTES,A.NUNEZ CERVANTES,(323) 842-9075,Unavailable,LOS ANGELES,CA,90022,LOS ANGELES,33,14,LICENSED,2020-05-18,,5252025,UNAVAILABLE,"UNAVAILABLE, LOS ANGELES",2,DUPLICATE_ADDRESS; ,ALEJANDRA NUNEZ CERVANTES,2020.0
family_child_care_homes,566216060,NUNEZ FAMILY CHILD CARE,"NUNEZ, LORENA",LORENA NUNEZ,(805) 878-0770,Unavailable,CAMARILLO,CA,93010,VENTURA,17,14,LICENSED,2020-11-13,,5252025,UNAVAILABLE,"UNAVAILABLE, CAMARILLO",2,DUPLICATE_ADDRESS; ,"NUNEZ, LORENA",2020.0
family_child_care_homes,376628546,"NUNEZ, BARBARA FAMILY CHILD CARE","NUNEZ, BARBARA",BARBARA NUNEZ,(858) 230-2154,Unavailable,SPRING VALLEY,CA,91977,SAN DIEGO,20,14,LICENSED,2020-02-03,,5252025,UNAVAILABLE,"UNAVAILABLE, SPRING VALLEY",2,DUPLICATE_ADDRESS; ,"NUNEZ, BARBARA",2020.0
family_child_care_homes,376101057,"NURISTANI, AKHTAR & ZAHIR FAMILY CHILD CARE","NURISTANI, AKHTAR & ZAHIR",AKHTAR & ZAHIR N.,(619) 715-0286,Unavailable,EL CAJON,CA,92021,SAN DIEGO,51,14,LICENSED,2022-04-12,,5252025,UNAVAILABLE,"UNAVAILABLE, EL CAJON",2,DUPLICATE_ADDRESS; ,"NURISTANI, AKHTAR & ZAHIR",2022.0
family_child_care_homes,515407771,O'FARRILL BOBBI FAMILY CHILD CARE HOME,O'FARRILL BOBBI,"O'FARRILL, BOBBI",(530) 713-5125,Unavailable,YUBA CITY,CA,95991,SUTTER,13,14,LICENSED,2020-08-14,,5252025,UNAVAILABLE,"UNAVAILABLE, YUBA CITY",2,DUPLICATE_ADDRESS; ,O'FARRILL BOBBI,2020.0
family_child_care_homes,153911716,"OBESO, GUADALUPE FAMILY CHILD CARE","OBESO, GUADALUPE","OBESO, GUADALUPE",(661) 903-7731,Unavailable,BAKERSFIELD,CA,93309,KERN,57,14,LICENSED,2022-02-23,,5252025,UNAVAILABLE,"UNAVAILABLE, BAKERSFIELD",2,DUPLICATE_ADDRESS; ,"OBESO, GUADALUPE",2022.0
family_child_care_homes,343623881,"OBMERGA, MARICAR","OBMERGA, MARICAR","OBMERGA, MARICAR",(916) 602-9292,Unavailable,SACRAMENTO,CA,95822,SACRAMENTO,3,14,LICENSED,2021-03-12,,5252025,UNAVAILABLE,"UNAVAILABLE, SACRAMENTO",2,DUPLICATE_ADDRESS; ,"OBMERGA, MARICAR",2021.0
family_child_care_homes,376629514,"OCAMPO NAVA, GLORIA FAMILY CHILD CARE","OCAMPO NAVA, GLORIA",GLORIA OCAMPO NAVA,(619) 779-1041,Unavailable,SAN DIEGO,CA,92113,SAN DIEGO,20,14,LICENSED,2022-12-20,,5252025,UNAVAILABLE,"UNAVAILABLE, SAN DIEGO",2,DUPLICATE_ADDRESS; ,"OCAMPO NAVA, GLORIA",2022.0
family_child_care_homes,73409074,"OCAMPO, ROBERTO","OCAMPO, ROBERTO","OCAMPO, ROBERTO",(510) 512-6467,Unavailable,RICHMOND,CA,94804,CONTRA COSTA,2,14,LICENSED,2020-12-04,,5252025,UNAVAILABLE,"UNAVAILABLE, RICHMOND",2,DUPLICATE_ADDRESS; ,"OCAMPO, ROBERTO",2020.0
family_child_care_homes,197494319,OGANESYAN FAMILY CHILD CARE,ANAHIT OGANESYAN,ANAHIT OGANESYAN,(818) 468-9433,Unavailable,VALLEY GLEN,CA,91401,LOS ANGELES,58,14,LICENSED,2020-03-12,,5252025,UNAVAILABLE,"UNAVAILABLE, VALLEY GLEN",2,DUPLICATE_ADDRESS; ,ANAHIT OGANESYAN,2020.0
family_child_care_homes,197494711,OHANA FAMILY CHILD CARE,INBAL OHANA,"OHANA, INBAL",(310) 254-4913,Unavailable,LOS ANGELES,CA,90035,LOS ANGELES,58,14,LICENSED,2020-12-17,,5252025,UNAVAILABLE,"UNAVAILABLE, LOS ANGELES",2,DUPLICATE_ADDRESS; ,INBAL OHANA,2020.0
family_child_care_homes,13423558,"OIKNINE, YASMINE","OIKNINE, YASMINE","OIKNINE, YASMINE",(510) 316-3037,Unavailable,OAKLAND,CA,94618,ALAMEDA,2,14,LICENSED,2020-01-09,,5252025,UNAVAILABLE,"UNAVAILABLE, OAKLAND",2,DUPLICATE_ADDRESS; ,"OIKNINE, YASMINE",2020.0
family_child_care_homes,543911428,"OLBERA, VICTORIA FAMILY CHILD CARE","OLBERA, VICTORIA","OLBERA, VICTORIA",(559) 202-6077,Unavailable,PORTERVILLE,CA,93257,TULARE,57,14,LICENSED,2021-04-05,,5252025,UNAVAILABLE,"UNAVAILABLE, PORTERVILLE",2,DUPLICATE_ADDRESS; ,"OLBERA, VICTORIA",2021.0
family_child_care_homes,414004687,"OLIVARES, CLARISA","OLIVARES, CLARISA","OLIVARES, CLARISA",(650) 465-0458,Unavailable,REDWOOD CITY,CA,94063,SAN MATEO,5,11,LICENSED,2020-05-21,,5252025,UNAVAILABLE,"UNAVAILABLE, REDWOOD CITY",2,DUPLICATE_ADDRESS; ,"OLIVARES, CLARISA",2020.0
family_child_care_homes,198400406,OLIVER FAMILY CHILD CARE,MIA J OLIVER,MIA J OLIVER,(909) 609-8173,Unavailable,LOS ANGELES,CA,90062,LOS ANGELES,54,14,LICENSED,2021-08-11,,5252025,UNAVAILABLE,"UNAVAILABLE, LOS ANGELES",2,DUPLICATE_ADDRESS; ,MIA J OLIVER,2021.0
family_child_care_homes,198400588,ONG FAMILY CHILD CARE,SAYRA ONG,SAYRA ONG,(949) 702-5181,Unavailable,PARAMOUNT,CA,90723,LOS ANGELES,54,14,LICENSED,2022-08-22,,5252025,UNAVAILABLE,"UNAVAILABLE, PARAMOUNT",2,DUPLICATE_ADDRESS; ,SAYRA ONG,2022.0
family_child_care_homes,483009880,"ONUMAH, GLORY FCCH","ONUMAH, GLORY","ONUMAH, GLORY",(301) 675-2115,Unavailable,FAIRFIELD,CA,94533,SOLANO,1,14,LICENSED,2020-02-22,,5252025,UNAVAILABLE,"UNAVAILABLE, FAIRFIELD",2,DUPLICATE_ADDRESS; ,"ONUMAH, GLORY",2020.0
family_child_care_homes,376100430,"ORAHA, RAGHAD & YAQOOB, SALWAN FAMILY CHILD CARE","ORAHA, RAGHAD & YAQOOB, SALWAN",RAGHAD O. & SALWAN Y.,(619) 646-1640,Unavailable,EL CAJON,CA,92019,SAN DIEGO,51,14,LICENSED,2020-07-28,,5252025,UNAVAILABLE,"UNAVAILABLE, EL CAJON",2,DUPLICATE_ADDRESS; ,"ORAHA, RAGHAD & YAQOOB, SALWAN",2020.0
family_child_care_homes,198400336,ORDAZ FAMILY CHILD CARE,DIANA ORDAZ,"ORDAZ, DIANA",(323) 484-9865,Unavailable,BELL,CA,90201,LOS ANGELES,54,14,LICENSED,2021-01-11,,5252025,UNAVAILABLE,"UNAVAILABLE, BELL",2,DUPLICATE_ADDRESS; ,DIANA ORDAZ,2021.0
family_child_care_homes,543911358,"ORDUNO DE HURTADO, MARIA FAMILY CHILD CARE","ORDUNO DE HURTADO, MARIA","ORDUNO DE HURTADO, MARIA",(559) 217-4255,Unavailable,VISALIA,CA,93277,TULARE,57,14,LICENSED,2020-11-09,,5252025,UNAVAILABLE,"UNAVAILABLE, VISALIA",2,DUPLICATE_ADDRESS; ,"ORDUNO DE HURTADO, MARIA",2020.0
family_child_care_homes,543911841,"OREGON, ESTHER & CESAR FAMILY CHILD CARE","OREGON, ESTHER & CESAR","OREGON, ESTHER & CESAR",(559) 746-4015,Unavailable,VISALIA,CA,93291,TULARE,57,14,LICENSED,2022-05-11,,5252025,UNAVAILABLE,"UNAVAILABLE, VISALIA",2,DUPLICATE_ADDRESS; ,"OREGON, ESTHER & CESAR",2022.0
family_child_care_homes,515407935,"OREJEL, GABRIELA FAMILY CHILD CARE HOME","OREJEL, GABRIELA","OREJEL, BARIELA",(530) 301-1613,Unavailable,YUBA CITY,CA,95991,SUTTER,13,12,LICENSED,2021-08-09,,5252025,UNAVAILABLE,"UNAVAILABLE, YUBA CITY",2,DUPLICATE_ADDRESS; ,"OREJEL, GABRIELA",2021.0
family_child_care_homes,73409256,"ORELLANA, FANY","ORELLANA, FANY","ORELLANA, FANY",(415) 713-2152,Unavailable,PLEASANT HILL,CA,94523,CONTRA COSTA,2,14,LICENSED,2022-04-04,,5252025,UNAVAILABLE,"UNAVAILABLE, PLEASANT HILL",2,DUPLICATE_ADDRESS; ,"ORELLANA, FANY",2022.0
